name,ttm,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002
MarketCap,"7,824,990,937","5,007,581,107","5,325,634,728","6,494,047,482","4,248,399,131","5,003,743,121","6,112,169,111","7,402,522,240","12,032,711,597","8,438,851,001","5,353,431,833","3,661,923,532","2,681,188,848","1,910,148,127","1,631,592,164","1,362,528,221","1,749,176,315","2,219,628,798","1,840,060,881","1,328,162,541","980,133,960","746,399,178","578,854,220"
EnterpriseValue,"7,896,690,937","5,240,881,107","5,693,334,728","6,463,547,482","4,193,999,131","5,026,643,121","6,375,869,111","7,569,522,240","12,049,911,597","8,140,451,001","5,239,731,833","3,713,523,532","2,750,188,848","2,093,348,127","1,793,892,164","1,575,427,221","1,896,783,315","2,368,135,798","2,123,307,881","1,601,932,541","1,361,719,960","1,230,390,178","1,153,453,220"
PeRatio,"21.74","13.964","15.793","24.506","16.025","14.685","19.129","24.657","44.954","39.131","32.345","31.903","23.588","19.025","21.642","15.663","10.987","15.591","18.261","25.239","14.75","15.136","14.141"
ForwardPeRatio,"18.083","12.937","11.806","17.606","13.831","12.195","15.291","18.622","28.653","29.499","25.126","21.834","17.794","14.535",,,,,,,,,
PegRatio,"1.808","1.294","1.181","1.759","1.383","1.22","1.528","0.932","0.956","1.735","2.514","2.183","1.778","1.014",,,,,,,,,
PsRatio,"2.078","1.298","1.489","2.056","1.285","1.32","1.773","2.23","3.84","3.226","2.309","1.786","1.39","1.097","1.031","0.805","0.706","0.911","0.814","0.608","0.472","0.366","0.292"
PbRatio,"3.791","2.542","2.776","3.185","2.027","2.625","3.819","4.822","7.578","6.424","4.721","3.937","3.215","2.523","2.35","2.038","3.094","3.303","3.393","2.451","2.051","1.742","1.482"
EnterprisesValueRevenueRatio,"2.031","1.326","1.421","1.868","1.261","1.369","1.733","2.16","3.661","3.008","2.189","1.778","1.422","1.166","1.103","0.951","0.936","1.205","1.153","0.737","0.647","0.6","0.585"
EnterprisesValueEBITDARatio,"13.157","9.23","9.247","12.418","9.275","9.146","11.77","12.589","22.294","19.29","15.334","13.971","10.996","9.177","9.691","8.184","6.341","9.114","11.555","10.837","7.528","7.871","6.8"
