name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,169,999,772","1,628,149,166","2,202,189,136","2,632,617,852"
EnterpriseValue,"2,009,213,772","1,283,493,166","1,799,878,136","2,288,842,852"
PsRatio,"0.871","0.925","1.546","2.368"
PbRatio,"18.944","8.63","8.093","8.097"
EnterprisesValueRevenueRatio,"0.814","0.746","1.313","2.059"
EnterprisesValueEBITDARatio,,"-12.189","-15.854","-14.145"
