name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"3,609,048,504","3,046,077,149","3,150,628,972","1,689,919,369","1,497,905,925","4,064,452,117","3,466,295,053","3,233,588,302","2,204,640,359","3,416,801,817","3,361,229,945","3,771,072,501","4,236,486,929","1,621,521,617","1,311,761,195","592,218,565","344,588,500","2,148,363,797"
EnterpriseValue,"5,227,048,504","3,760,077,149","4,139,628,972","2,811,919,369","2,528,905,925","4,562,452,117","3,932,295,053","3,550,588,302","2,608,340,359","3,078,701,817","3,243,429,945","3,560,372,501","4,238,739,929","1,314,892,617","1,588,680,195","1,046,590,565","831,536,500","2,618,697,340"
PeRatio,"4.693","3.86","9.327",,,"9.168","7.463","79.234",,"20.077","17.128","8.721","11.268","5.835","94.875","8.575","2.105",
ForwardPeRatio,"13.004","10.977",,"19.38",,,,,,,,"8.203","8.052","5.305","17.153",,,
PsRatio,"0.39","0.313","0.305","0.27","0.342","0.622","0.44","0.562","0.496","0.545","0.346","0.447","0.498","0.321","0.323","0.189","0.069","0.724"
PbRatio,"4.261","3.183","5.626","2.98","1.382","2.844","2.798","4.245","2.465","3.186","3.04","2.955","2.778","1.501","1.902","0.906","0.595","4.844"
EnterprisesValueRevenueRatio,"0.565","0.407","0.38","0.388","0.643","0.717","0.552","0.593","0.545","0.567","0.356","0.396","0.495","0.261","0.389","0.334","0.166","0.883"
EnterprisesValueEBITDARatio,"3.643","2.62","3.526","6.086","-361.272","5.185","4.79","8.767","9.843","5.176","5.392","3.96","5.025","1.791","9.622","4.596","2.36","9.508"
