name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"4,233,528,054","4,386,725,093","4,019,648,381","3,524,311,000","3,087,632,730","1,723,749,860","3,063,578,330","2,168,589,585","1,181,556,507","822,923,530","755,830,620","674,396,040","590,597,100","560,864,298","449,524,510","542,202,440","503,040,780","381,040,700","437,928,480","329,758,820","403,838,726","578,816,629","276,158,051","199,896,249","43,806,488","55,032,017","49,744,577","46,216,456","59,007,033","45,805,483","29,273,118","34,589,856","46,622,330","89,152,455","19,499,476"
EnterpriseValue,"4,537,851,054","4,683,315,093","4,255,128,381","3,808,712,000","3,482,782,730","2,210,098,860","3,220,490,330","2,423,167,585","1,491,998,507","1,027,282,530","989,876,620","916,438,040","818,444,100","564,934,298","528,663,510","543,413,440","469,010,780","374,039,700","430,927,480","317,787,820","370,813,726","548,056,251","266,673,897","205,794,740","73,668,792","87,832,017","61,644,577","55,516,456","68,407,033","51,705,483","33,573,118","35,989,856","46,022,330","88,752,455","18,899,476"
PeRatio,"45.111","44.163","66.623","80.909",,"94.606","74.413","73.22","63.095","31.508","36.104","65.583","30.217","19.97","36.814","24.354","24.562","25.273","33.702","20.576","23.508","34.781","25.869","29.649","33.084","17.14","20.075","56.815","27.418","84.375","14.113","19.197","39.476","77.277","150.008"
ForwardPeRatio,"22.075","23.256","24.51","25.974","30.864","19.881","28.011","28.818","23.641","19.268",,"19.841","14.859","15.175","15.823",,,,,,,,,,,,,,,,,,,,
PegRatio,"1.92","2.021","2.132","2.36","2.682","1.729","1.889","2.88","1.577","1.284",,"1.836","1.377","1.052","0.969",,,,,,,,,,,,,,,,,,,,
PsRatio,"3.392","3.608","3.58","3.359","3.195","1.815","3.504","3.013","2.028","1.534","1.509","1.562","1.502","1.184","1.535","2.138","2.254","1.887","2.436","2.062","2.795","4.426","2.529","1.929","0.487","0.703","0.725","0.774","1.192","1.194","0.89","1.36","2.574","9.568","3.409"
PbRatio,"3.522","3.567","3.717","3.478","3.306","1.816","3.318","3.255","2.435","1.795","1.782","1.705","1.548","1.603","1.904","2.478","2.589","2.318","3.012","2.575","3.636","6.559","4.356","4.194","1.29","1.683","1.709","1.791","2.623","2.449","1.663","2.203","3.505","12.213","6.5"
EnterprisesValueRevenueRatio,"3.609","3.725","3.697","3.544","3.613","2.222","3.648","3.329","2.471","1.895","1.942","2.041","2.076","1.572","1.781","2.111","2.065","1.8","2.26","1.908","2.449","4.031","2.294","1.978","0.806","1.126","0.901","0.916","1.355","1.214","1.008","1.417","2.501","8.453","4.295"
EnterprisesValueEBITDARatio,"19.825","20.461","23.487","24.578","33.624","18.533","24.883","24.93","19.143","13.724","12.968","15.167","16.125","10.688","16.398","11.971","11.14","11.539","15.794","10.897","11.649","18.048","12.605","14.189","9.47","9.055","7.61","10.281","10.06","12.311","9.326","8.997","16.437","44.376","62.998"
