name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987
MarketCap,"1,557,239,938","1,371,397,801","1,692,248,347","1,633,199,000","1,959,964,000","2,830,984,000","1,434,470,000","1,902,791,962","3,234,910,420","2,722,506,480","3,382,808,260","3,102,470,280","2,970,291,990","2,986,583,140","2,516,808,320","1,590,924,150","1,082,546,000","829,648,370","1,266,576,480","922,916,400","569,380,050","366,388,400","205,074,800","99,348,650","88,711,506","145,720,284","280,822,500","143,937,870","136,665,666","85,778,464","61,528,028","50,515,914","112,427,135","81,571,111","70,490,000","36,185,677","24,784,129","13,488,000"
EnterpriseValue,"2,140,839,938","1,911,097,801","2,121,248,347","1,351,499,000","1,913,764,000","3,299,884,000","2,034,670,000","2,508,491,962","3,501,510,420","2,997,306,480","3,761,539,260","3,227,892,280","3,177,869,990","3,127,489,140","2,285,557,320","1,300,590,150","793,471,000","830,641,370","1,146,437,480","777,731,400","556,769,050","291,732,400","152,265,800","82,221,650","61,841,506","129,520,284","266,722,500","135,537,870","129,465,666","81,378,464","54,728,028","52,015,914","110,427,135","87,771,111","71,090,000","36,785,677","25,384,129","12,988,000"
PeRatio,"30.256","13.017","15.89","30.425","11.939","19.044",,"78.167","17.195","13.542","16.183","15.985","15.595","16.335","15.654","13.668","10.221","13.018","21.794","20.687","20.471","17.321","12.099","17.364",,"9.608","17.717","10.957","12.978","10.001","11.791","9.751","19.394","17.531","21.875","17.284","26.924","66.667"
ForwardPeRatio,,,,,,"14.104","9.311",,,,"10.549","12.788","12.953","14.045","14.948","13.423",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.237","1.498","1.519","1.437","1.994","1.22",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.034","0.029","0.031","0.065","0.08","0.078","0.037","0.059","0.124","0.082","0.076","0.076","0.076","0.096","0.12","0.142","0.058","0.061","0.12","0.101","0.104","0.142","0.15","0.069","0.074","0.196","0.352","0.19","0.23","0.224","0.245","0.214","0.557","0.375","0.64","0.59","0.655","1.449"
PbRatio,"0.801","0.697","0.874","0.851","1.023","1.537","0.813","0.993","1.636","1.46","1.871","1.892","1.958","2.326","2.233","2.17","1.781","1.715","3.118","2.697","3.021","2.469","1.802","0.987","0.89","1.446","3.056","1.914","2.229","1.646","1.538","1.468","3.438","3.922","8.702","4.467","5.058","3.549"
EnterprisesValueRevenueRatio,"0.045","0.04","0.036","0.043","0.094","0.09","0.051","0.074","0.13","0.099","0.087","0.078","0.082","0.09","0.119","0.115","0.043","0.061","0.106","0.089","0.098","0.109","0.112","0.054","0.052","0.18","0.343","0.175","0.202","0.225","0.218","0.204","0.537","0.375","0.5","0.57","0.618","1.412"
EnterprisesValueEBITDARatio,"6.98","6.231","5.728","5.922","6.463","8.154","5.963","19.12","13.06","9.423","10.354","10.326","10.725","10.589","11.309","7.573","4.904","8.952","14.065","12.867","13.723","9.359","6.85","3.678","6.615","7.726","16.491","7.745","7.799","6.408","4.93","5.418","10.517","8.956","10.454","8.555","10.577","21.647"
