name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"49,729,523,610","47,500,093,550","37,582,787,797","75,093,071,037","99,284,054,648","27,075,762,802","23,392,222,655","13,471,640,147","4,799,654,228","4,384,488,234"
EnterpriseValue,"46,782,244,610","43,696,394,550","34,253,002,797","72,979,835,037","97,219,980,648","26,306,564,802","22,976,351,655","12,872,033,147","5,119,299,228","4,704,133,234"
PeRatio,"4,038.5",,,"146.827","324.836",,,,,
ForwardPeRatio,"25","28.329","39.063","78.74","185.185","67.114","76.923","86.957","136.986",
PegRatio,"1.236","2.18","1.723","1.642","4.43","1.859","1.878","1.576",,
PsRatio,"2.263","2.25","2.019","5.233","13.611","6.078","7.52","6.273","2.936","3.174"
PbRatio,"2.66","2.674","2.286","25.371","48.13","21.664","20.846","18.695","9.735",
EnterprisesValueRevenueRatio,"2.135","1.994","1.954","4.132","10.236","5.581","6.966","5.813","2.996","3.712"
EnterprisesValueEBITDARatio,"59.189","55.285","109.349","131.499","272.232","55.344","536.63","256.973","-62.834","-50.679"
