name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"6,643,866,841","4,070,403,328","2,888,856,325","3,682,999,024"
EnterpriseValue,"9,334,866,841","6,517,403,328","1,963,856,325","3,871,399,024"
PeRatio,"3.314","4.531","0.446","1.478"
PsRatio,"1.801","0.869","0.193","0.513"
PbRatio,"0.654","0.45","0.321","0.362"
EnterprisesValueRevenueRatio,"2.391","1.3","0.12","0.502"
