name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"9,678,678,798","9,106,379,719","6,649,946,062","9,048,375,000","8,049,540,000","7,360,552,000","6,117,033,000","11,050,005,412","9,982,565,627","10,992,237,000","9,412,844,000","8,665,920,000","6,435,745,000","4,775,397,738","7,025,660,000","3,689,936,000","1,508,677,228","3,877,918,396","4,830,030,000","3,801,654,000","4,443,600,000","3,572,985,000","2,015,559,000","1,988,349,000","1,568,299,200","2,992,275,000","3,804,332,400","3,347,050,000"
EnterpriseValue,"11,216,678,798","10,660,379,719","8,012,946,062","10,319,375,000","9,743,540,000","9,285,852,000","7,833,833,000","11,596,705,412","10,344,765,627","11,364,137,000","9,337,044,000","8,171,120,000","6,090,745,000","4,846,697,738","7,162,760,000","4,356,536,000","2,691,177,228","5,076,318,396","5,799,730,000","4,714,254,000","5,195,300,000","4,474,885,000","2,879,659,000","3,011,449,000","2,581,299,200","3,587,975,000","4,507,032,400","3,993,050,000"
PeRatio,"20.474","22.814","17.524","17.799","52.33","34.594","12.088","21.798","16.542","26.547","23.688","16.782","13.266","7.82","12.354","361.333","9.412","14.323","13.673","13.167","13.96","13.399","11.375","41.449","7.737","15","20.211",
ForwardPeRatio,"12.531","12.048","11.087","14.104","14.472","12.315",,"18.692","15.528","16.667","16.103","14.245","11.074","8.313","11.919","15.65",,,,,,,,,,,,
PegRatio,"0.847","0.431","0.588","0.501","1.155","1.413",,"3.014","2.491","2.957","1.894","2.733","11.535","1.235","1.691","1.709",,,,,,,,,,,,
PsRatio,"0.953","0.941","0.777","1.052","1.129","0.863","0.563","1.091","1.001","1.231","1.077","1.036","0.775","0.612","1.018","0.706","0.241","0.61","0.85","0.638","0.741","0.678","0.462","0.499","0.392","0.786","1.09","1.222"
PbRatio,"3.785","3.682","2.664","3.537","3.833","3.705","2.998","2.793","2.653","3.324","2.572","2.16","1.712","1.453","2.4","1.545","0.713","1.651","2.025","1.565","1.685","1.488","0.985","1.06","0.828","1.55","2.061","1.964"
EnterprisesValueRevenueRatio,"1.071","1.018","0.906","1.254","1.308","1.086","0.903","1.425","1.306","1.239","1.01","0.928","0.737","0.589","0.999","0.851","0.416","0.75","0.937","0.76","0.846","0.844","0.648","0.755","0.627","0.941","1.292","1.458"
EnterprisesValueEBITDARatio,"10.357","9.843","7.81","9.662","13.257","8.686","7.283","9.065","8.414","10.722","9.014","7.761","6.193","4.183","6.275","11.228","4.026","6.17","7.05","5.738","6.403","6.342","4.971","6.301","4.242","5.768","7.78","9.117"
