name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"11,192,114,212","10,290,509,422","9,344,971,849","9,840,398,752","12,173,040,950","14,909,630,764","10,606,319,691","17,328,108,924","8,801,606,210","7,027,760,383","15,090,109,821","19,652,577,557","11,346,496,432","13,806,516,387","12,938,412,910","7,179,377,942","4,395,569,940","12,666,001,059","9,562,097,859","5,448,321,475","6,623,965,380","2,301,539,236","1,035,329,619"
EnterpriseValue,"20,837,822,212","20,116,509,422","19,626,076,849","19,225,582,752","21,533,581,950","22,921,453,764","17,589,236,691","24,412,411,924","16,505,658,210","13,750,969,383","19,290,776,821","23,821,431,557","15,265,210,432","15,000,004,387","14,947,442,910","8,756,650,942","7,554,774,940","14,933,231,059","10,558,199,859","7,022,409,475","7,894,750,380","2,595,460,236","561,386,619"
PeRatio,"15.802","325.393",,,,"22.507","17.053","46.701","40.807","36.036","18.141","31.426","23.338","25.755","80.496","342.529","22.01","47.919","15.335",,,,
ForwardPeRatio,"20.161","29.155","111.111","138.889",,"19.841","14.065","25.641","20.576","18.727","17.575","25.575","17.452","18.315","44.444",,,,,,,,
PegRatio,"1.22",,,,,"1.52","0.867","0.79","0.424","4.691","1.073","1.293","0.637","1.222","3.601",,,,,,,,
PsRatio,"1.726","1.806","2.483","2.789","3.932","2.241","1.519","2.915","2.141","1.649","2.609","3.654","2.275","2.686","3.075","2.298","1.548","4.701","8.901","11.763","29,780.43","2,185.468","528.314"
PbRatio,"13.939",,,,,"7.77","5.876","52.771",,,"159.321","15,152.334",,"5.368","5.781","2.366","2.76","6.502","4.171","3.473","4.028","2.297","1.044"
EnterprisesValueRevenueRatio,"3.19","3.08","5.224","5.108","10.274","3.467","2.618","4.022","3.798","3.374","3.55","4.238","2.962","2.846","3.572","2.875","2.529","5.557","7.372","9.727","40,485.899","4,036.486","1,031.961"
EnterprisesValueEBITDARatio,"12.086","11.667","30.515","62.016","-44.834","15.01","14.206","16.261","16.429","15.065","12.148","14.38","10.943","10.464","15.482","13.187","12.918","24.99","9.404","72.018","-419.532","-82.674","-22.161"
