name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005
MarketCap,"2,926,864,446","2,324,713,300","2,143,039,471","2,751,759,422","1,316,246,980","1,670,036,251","2,559,042,534","1,507,079,707","1,119,615,432","1,640,487,168","1,061,781,093","625,902,620","225,887,625","150,387,544","143,811,847","49,224,057","61,333,770","59,857,351","66,961,992","75,030,399"
PeRatio,"7.632","8.611","9.169","13.564","7.667","11.307","17.943","11.685","9.963","21.573","20.813","16.542","9.064","7.706","6.36","7.808","16.065","20.686","23.5","22.6"
ForwardPeRatio,"6.906","6.993","7.813","12.92",,"8.489","12.837","9.804","8.313","15.924","16.921","12.579","6.93","4.902",,,,,,
PegRatio,,,,,,,"1.285","0.98","0.832","1.592","0.94",,,,,,,,,
PsRatio,"2.93","2.826","3.17","4.511","2.478","3.646","6.199","4.089","3.686","7.629","7.013","5.043","2.577","2.299","2.042","1.707","2.992","5.297","6.045","5.639"
PbRatio,"1.408","1.261","1.352","2.045","1.116","1.61","2.798","1.895","1.727","3.341","3.181","2.654","1.273","1.054","1.153","0.622","0.826","0.881","1.029","1.21"
