name,ttm,06/30/2024,06/30/2023,06/30/2022
MarketCap,"12,794,319,224","10,160,789","17,951,210","52,555,118"
EnterpriseValue,"12,786,490,824","1,103,065","-2,514,806","23,861,230"
PsRatio,"386.721","480.959","102.885",
PbRatio,"749.505","0.514","0.553","1.203"
EnterprisesValueRevenueRatio,"62.941","75.586","54.217","96.064"
EnterprisesValueEBITDARatio,"-0.059",,"0.064","-1.217"
