name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"53,593,529,042","39,608,397,800","19,070,245,243","43,241,692,561"
PeRatio,"30.581","111.962",,
ForwardPeRatio,"18.868","24.814","43.478",
PsRatio,"6.936","8.161","7.925","55.786"
PbRatio,"7.011","6.741","4.02","22.715"
EnterprisesValueRevenueRatio,"6.749","8.296","7.516","55.075"
