name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"11,622,544,171","9,932,546,212","6,511,270,234","10,719,732,672"
EnterpriseValue,"10,939,519,171","9,391,354,212","6,038,943,234","9,737,236,672"
ForwardPeRatio,"59.524","125",,
PsRatio,"10.298","11.132","9.605","22.066"
PbRatio,"9.04","8.92","5.84","9.558"
EnterprisesValueRevenueRatio,"9.858","10.528","9.091","20.361"
EnterprisesValueEBITDARatio,"746.623","-81.784","-27.29","-38.915"
