name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"119,377,674,553","110,797,329,700","122,511,384,738","112,070,411,600","78,795,945,158","76,390,080,286","67,599,800,387","57,773,684,830","37,874,106,882","36,427,052,934","33,693,375,154","27,095,569,153","18,563,246,572","23,045,788,798","21,478,121,782","26,218,239,980","20,997,086,440","47,544,382,865","48,433,763,066","52,866,955,128","34,802,071,420","10,323,077,550","8,763,991,102","5,113,135,912"
EnterpriseValue,"137,971,674,553","124,722,329,700","137,411,384,738","129,365,411,600","95,654,945,158","92,430,080,286","82,758,800,387","67,907,184,830","50,938,306,882","51,138,852,934","47,238,775,154","39,773,969,153","31,056,546,572","31,391,388,798","29,577,821,782","30,235,439,980","27,654,786,440","53,820,382,865","53,547,963,066","55,081,355,128","37,621,571,420","11,923,077,550","10,086,391,102","5,835,435,912"
PeRatio,"20.344","18.349","20.116","20.768","16.56","18.372","15.243","20.326","16.796","13.318","15.378","9.999","7.447","8.649","8.193","5.9","8.851","15.779","17.181","24.783","18.852","13.761","13.947","15"
ForwardPeRatio,"13.812","12.739","15.699","16.181","12.674","13.333","15.015","17.422","12.285","12.626","13.514","10.173","7.457","8.54","8.651",,,,,,,,,
PegRatio,"0.858","0.981","1.365","1.364","1.117","0.933","2.501","1.417","1.52","1.531","1.53","1.385","0.834","0.885","0.769",,,,,,,,,
PsRatio,"0.711","0.668","0.816","0.88","0.7","0.789","0.758","0.68","0.462","0.494","0.502","0.409","0.321","0.414","0.402","0.433","0.361","0.863","0.932","1.067","0.789","0.635","0.577","0.491"
PbRatio,"3.037","2.86","3.392","3.136","2.323","2.438","2.323","2.221","1.532","1.568","1.387","1.092","0.78","0.948","0.902","1.054","0.98","2.068","2.006","2.49","1.788","1.721","1.634","2.482"
EnterprisesValueRevenueRatio,"0.805","0.728","0.877","0.933","0.785","0.887","0.899","0.754","0.6","0.646","0.639","0.56","0.505","0.517","0.504","0.465","0.451","0.88","0.939","1.22","1.807","0.712","0.761","0.559"
