name,ttm,12/31/2024,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"1,301,402,793,170","1,296,350,492,690","789,898,387,235","388,971,946,667","1,091,653,740,000","677,443,199,999","75,717,729,999","57,442,278,399","52,327,783,433","34,423,044,089","31,543,314,249","27,954,180,672","18,516,454,534","3,868,437,460","2,978,768,987","2,527,409,893"
EnterpriseValue,"1,278,462,793,170","1,275,485,492,690","772,008,387,235","373,738,946,667","1,085,684,740,000","678,075,199,999","84,792,729,999","67,929,960,399","60,500,402,433","34,054,248,089","32,796,662,249","28,072,801,672","18,398,240,534","4,133,213,460","2,926,429,987","2,500,454,893"
PeRatio,"198.333","110.641","80.155","38.097","343.11","1,341.58",,,,,,,,,,
ForwardPeRatio,"128.205","117.647","70.922","24.272","121.951","175.439","95.238","61.35",,"384.615","156.25","65.36","133.333",,,
PegRatio,"5.33","4.899","2.909","1.078","2.67","1.422",,"1.758",,"11.001","1.666","2.731","5.581",,,
PsRatio,"14.488","14.512","9.015","5.675","25.631","25.49","2.998","3.221","4.703","4.981","8.033","9.643","10.34","8.798","13.908","11.569"
PbRatio,"17.849","18.572","14.802","9.78","40.352","42.258","12.54","12.74","11.155","12.88","23.994","29.177","32.821","31.022","10.15","12.207"
EnterprisesValueRevenueRatio,"13.087","13.129","8.048","4.992","23.175","24.066","3.472","3.877","5.625","5.743","8.657","9.826","10.793","10.002","14.548","21.418"
EnterprisesValueEBITDARatio,"86.923","92.199","47.313","23.062","148.439","173.776","39.304","138.061","246.131","410.747","-98.14","332.932","272.2","-11.262","-12.35","-17.542"
