name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"2,438,697,072","2,716,663,990","1,640,863,398","501,830,068","1,315,133,396","1,010,165,448","924,960,288","792,877,108"
EnterpriseValue,"2,164,111,072","2,418,843,990","1,295,172,398","176,168,068","1,116,560,396","851,398,448","652,574,288","843,491,108"
PsRatio,"30.204","42.238","88.424","358.93",,,,
PbRatio,"14.366","13.757","5.863","1.557","6.678","6.774","3.43",
EnterprisesValueRevenueRatio,"27.95","31.24","54.792","55.855",,,,
EnterprisesValueEBITDARatio,"-12.846","-14.358","-7.433","-2.574","-8.376","-5.865","-8.369","-26.204"
