name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"6,011,165,444","6,296,824,369","8,488,516,813","9,837,653,829","7,818,928,538","8,017,283,692","5,110,451,265","6,127,165,712","4,886,415,814","5,282,578,353","4,139,692,000","4,248,293,521","3,494,942,666","3,319,217,881","3,304,982,983","3,239,753,055","1,763,427,541","3,230,311,541"
EnterpriseValue,"6,930,496,444","7,296,083,369","9,716,842,813","10,933,366,829","9,027,262,538","9,148,605,692","6,060,247,265","6,906,976,712","5,333,267,814","5,624,138,353","4,564,541,000","4,429,835,521","3,781,409,666","3,283,741,881","2,853,292,983","2,894,435,055","1,508,937,541","3,079,697,541"
PeRatio,"9.754","15.026","26.169","27.646","25.689","27.206","19.417","23.338","20.283","24.98","22.271","18.37","19.872","20.203","24.127","25.69","14.421","126.917"
ForwardPeRatio,"18.315",,,,,"18.416","13.263","17.731","15.129","17.794","16.313","14.514","14.599","14.925","18.083",,,
PegRatio,,,,,,,,,,,"1.088","0.968","0.973","0.889","1.084",,,
PsRatio,"1.375","1.458","2.022","2.631","2.194","2.399","1.814","2.349","2.046","2.28","1.941","2.07","1.871","2.254","2.715","2.927","1.725","2.642"
PbRatio,"2.674","3.134","4.893","5.037","4.4","4.993","3.977","4.656","3.699","4.123","3.316","3.542","2.991","2.141","2.235","2.706","2.095","2.583"
EnterprisesValueRevenueRatio,"1.548","1.63","2.223","2.718","2.434","2.599","2.02","2.524","2.075","2.285","2.002","2.078","1.988","2.052","2.266","2.584","1.45","3.743"
EnterprisesValueEBITDARatio,"8.971","9.444","14.884","15.421","14.641","15.803","11.785","15.166","12.266","13.572","12.575","10.589","10.206","9.397","10.969","11.846","6.185","17.788"
