name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"62,292,917,158","23,034,733,100","29,227,226,058","124,771,559,031","101,899,959,103","18,631,699,902","3,878,218,052","4,359,432,202"
EnterpriseValue,"58,783,256,158","21,666,703,100","27,291,282,058","117,057,485,031","100,499,959,103","16,979,700,902","3,785,367,052","4,454,345,202"
PeRatio,"723.067","33.471",,,,,,
ForwardPeRatio,"43.478","35.587",,,,,,
PegRatio,"0.583",,,,,,,
PsRatio,"4.189","1.847","2.369","13.962","26.013","9.726","5.803","11.205"
PbRatio,"7.869","3.584","6","16.023","137.473","14.876","154.48",
EnterprisesValueRevenueRatio,"3.796","1.68","2.233","14.104","28.023","10.099","5.664","11.783"
EnterprisesValueEBITDARatio,"128.031","24.71","-26.579","-90.094","-85.268","-14.164","-4.486","-9.259"
