name,ttm,02/29/2024,02/28/2023,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014,02/28/2013,02/29/2012,02/28/2011
MarketCap,"5,462,715,637","8,901,084,218","4,478,200,463","1,839,989,620","46,554,024,241","32,187,839,792","21,047,799,962","21,407,282,690","7,116,613,960","4,186,101,749","2,423,054,147","1,870,925,923","694,804,147","852,354,476","799,703,969"
EnterpriseValue,"2,356,666,637","5,947,950,218","1,597,112,463","-115,550,380","43,280,447,241","30,847,733,792","19,680,127,962","20,345,822,355","6,699,339,637","3,823,287,132","2,080,705,174","1,537,699,016","445,588,410","663,412,906","626,072,599"
PeRatio,"77.493",,,,,"313.82","62.462","133.274","81.575","41.734","34.909","38.258","20.227","34.375","29.111"
ForwardPeRatio,"25.84","63.694",,"23.095","77.519","49.505","44.643","59.172","37.736","35.971","25.575","25.189","15.723","28.818","33.784"
PegRatio,"0.732",,,,,,,,,,"0.853","1.146","0.655","0.971",
PsRatio,"2.997","6.846","3.485","0.35","12.027","10.365","8.915","14.558","8.996","7.675","6.61","6.602","3.184","4.829","6.465"
PbRatio,"1.454","2.458","1.177","0.444","11.713","12.571","11.749","22.175","11.819","9.939","8.08","7.665","3.803","4.483","5.158"
EnterprisesValueRevenueRatio,"1.283","4.473","1.236","-0.026","10.845","9.555","8.408","13.322","7.429","6.73","5.231","5.366","2.039","3.737","5.661"
EnterprisesValueEBITDARatio,"31.951",,"-23.142","0.199","1,852.521","193.415","47.326","89.287","47.431","27.241","28.57","28.069","11.314","19.418","20.508"
