name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"31,787,993,454","34,393,074,462","29,573,336,721","21,870,540,000","15,095,400,000","16,661,165,950","11,029,500,000","13,547,491,266"
EnterpriseValue,"35,162,993,454","37,851,074,462","33,377,336,721","24,708,540,000","18,723,400,000","20,860,165,950","12,348,500,000","12,843,491,266"
PeRatio,"16.628","20.467",,"37.594",,"56.956","74.138",
ForwardPeRatio,"15.798","16.502","17.731","19.231","39.37","17.986","14.327","27.778"
PegRatio,"0.922",,,"0.321","1.927","0.721",,
PsRatio,"1.264","1.407","1.37","0.912","0.638","0.55","0.4","0.594"
PbRatio,"2.068","2.237","2.1","1.546","1.303","0.762","0.803","0.891"
EnterprisesValueRevenueRatio,"1.379","1.484","1.578","1.205","0.904","0.875","0.54","0.748"
EnterprisesValueEBITDARatio,"8.884","9.563","25.002","13.487","-1.375","8.663","5.488","14.463"
