name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,480,218,108","1,312,448,661","1,501,514,069","1,965,039,369"
EnterpriseValue,"1,932,279,108","1,772,097,661","1,926,178,069","2,378,305,369"
PeRatio,,,"51.567",
PsRatio,"2.022","1.843","1.966","3.292"
PbRatio,"2.109","1.8","2","2.8"
EnterprisesValueRevenueRatio,"2.685","2.462","2.512","3.705"
EnterprisesValueEBITDARatio,"17.355","15.917","14.726","28.336"
