name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"4,294,362,668","4,203,452,640","4,515,490,771","8,295,451,319","5,580,984,936","5,044,666,080","3,395,765,280","3,758,501,420","2,713,605,895","2,018,035,161","2,018,189,839","1,852,758,490","1,750,512,884","1,817,157,915","2,012,503,519","2,209,523,792","1,146,306,420","1,976,678,300","1,936,702,680","1,999,069,800","1,854,057,480","2,217,537,360","933,088,320","1,639,654,400","691,681,875"
EnterpriseValue,"3,919,968,668","3,831,367,640","3,668,144,771","6,014,054,319","5,420,876,936","4,714,533,080","3,145,293,280","3,378,363,420","2,506,771,895","1,849,725,161","1,780,761,839","1,678,612,490","1,568,521,884","1,534,059,915","1,646,641,519","1,799,300,792","872,767,420","1,403,704,300","1,563,044,680","1,663,842,800","1,576,951,480","2,027,224,360","817,922,320","1,541,808,400","607,664,875"
PeRatio,,"72.676","72.165","208.505","439.103","203.474","54.729","52.874","58.036","62.231","54.114","32.564","28.435","54.962","29.312","30.815","36.985","53.471","48.411","45.259","25.403","50.326","46.537",,"57.5"
ForwardPeRatio,,,"50.251","90.09","37.594","34.13","20.04","24.57","23.753","20.661","21.459","19.57","20.04","21.459","22.831","14.837",,,,,,,,,
PegRatio,,,,,"2.504","2.274","1.337","1.64","1.584",,"1.262","1.15","1.179","1.039","1.114","0.893",,,,,,,,,
PsRatio,"5.47","4.582","5.285","9.031","6.549","6.126","4.065","5.068","4.072","3.237","3.462","3.194","3.199","4.134","4.36","5.106","2.921","6.247","4.364","4.922","4.255","6.957","5.326","20.897","14.482"
PbRatio,"3.553","3.349","2.797","3.133","4.77","4.655","3.241","4","3.457","2.722","2.691","2.523","2.693","3.197","3.218","3.508","2.281","2.81","3.457","4.28","4.641","7.721","5.992","13.075","4.463"
EnterprisesValueRevenueRatio,"5.011","4.898","3.582","8.343","10.61","9.951","3.622","4.394","3.593","2.869","2.869","2.894","2.785","3.12","3.338","4.08","2.1","4.16","5.424","6.974","3.457","6.232","4.494","20.817","5.894"
EnterprisesValueEBITDARatio,"85.047","83.124","19.329","169.821","-138.2","-206.316","20.711","25.393","23.208","24.749","21.539","17.721","13.607","19.929","15.385","20.245","12.093","35.825","58.668","44.223","12.497","22.236","16.825","-46.618","16.335"
