name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,11/30/2007,11/30/2006
MarketCap,"1,344,410,327","1,500,920,054","1,808,512,628","1,862,996,195","469,607,220","555,972,726","538,846,892","693,583,137","1,068,562,112","867,678,045","931,950,573","591,166,473","234,956,876","321,151,648","403,034,821","371,116,210","72,447,840","169,577,292"
EnterpriseValue,"1,671,346,327","1,900,732,054","2,121,523,628","2,024,325,195","905,271,220","909,962,726","1,756,529,892","1,726,168,137","1,584,715,112","1,019,442,045","1,146,413,573","903,861,473","643,944,876","824,774,648","805,240,821","738,300,210","133,608,013","126,878,828"
PeRatio,,,,,,,"77.118","19.824",,"17.218","6.883","11.745","20.282","8.714","7.457","18.823",,"148.684"
ForwardPeRatio,"16.722","16.367","24.57","34.722",,,"22.222","46.729","17.953","13.123",,"10.56","9.709","5.855","7.813",,,
PegRatio,,,,,,,,,,,,"0.911","0.837","0.532","0.71",,,
PsRatio,"0.373","0.423","0.465","0.584","0.212","0.198","0.14","0.224","0.331","0.295","0.33","0.212","0.069","0.12","0.171","0.286","2.51",
PbRatio,"1.593","1.812","1.88","1.918","0.685","0.701","0.599","0.771","1.257","1.071","1.205","1.132","0.479","0.659","0.81","1.325","0.787","1.974"
EnterprisesValueRevenueRatio,"0.507","0.577","0.579","0.716","0.471","0.376","0.589","0.525","0.465","0.344","0.354","0.297","0.185","0.232","0.377","0.566","5.521",
EnterprisesValueEBITDARatio,"31.183","35.463","79.64","17.437","-21.105","-15.012","9.18","13.064","9.085","7.978","3.252","5.776","5.575","5.55","6.216","10.904","-19.773","-59.351"
