name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992
MarketCap,"3,958,144,534","4,334,595,085","4,174,532,445","3,231,275,035","5,641,716,694","5,015,183,203","4,462,117,816","3,910,222,758","2,109,814,451","1,778,651,251","2,321,059,927","1,696,022,349","2,151,269,866","1,751,837,492","1,666,039,383","1,435,799,052","1,400,770,930","1,530,894,337","1,240,917,601","1,362,120,971","1,103,642,050","788,754,080","525,246,753","813,831,628","853,362,122","568,708,852","422,728,848","476,881,730","474,972,250","451,584,875","395,415,000","557,752,125","668,832,000","351,760,937"
EnterpriseValue,"4,883,818,534","5,011,202,085","4,717,305,445","3,771,580,035","5,762,490,694","5,260,470,203","4,651,063,816","3,928,798,758","2,316,443,451","2,100,591,251","2,624,613,927","1,965,404,349","2,440,535,866","1,552,117,492","1,474,211,383","1,314,888,052","1,250,087,930","1,409,704,337","1,043,286,601","1,150,606,971","963,670,050","728,897,080","545,978,753","789,750,628","864,042,122","581,582,852","425,528,848","526,181,730","496,172,250","455,484,875","424,615,000","555,852,125","672,132,000","372,960,937"
PeRatio,"32.701","34.695","44.489","147.023","52.363","65.137","101.721",,"130.871",,"78.807","45.264","49.302","25.807","21.006","25.513","24.264","30.711","27.5","20.227","27.737","26.429","19.336","31.582","1,379.167","31.69","19.858","896.9","14.792","13.091","12.288","18.234","27.586","20.139"
ForwardPeRatio,"15.314","19.608","24.691","37.594","32.258","25.84","31.847","35.714","26.316","19.38","21.882","13.699","19.802","20.704","18.282",,,,,,,,,,,,,,,,,,,
PegRatio,"1.275","1.635","2.47",,"3.227","2.152",,"3.569","2.195","1.292","1.822","1.054","1.523","1.592","1.306",,,,,,,,,,,,,,,,,,,
PsRatio,"2.977","3.45","3.77","3.408","6.436","5.191","4.91","4.294","2.319","2.008","2.534","1.799","2.616","2.534","2.479","2.308","2.411","3.086","2.926","3.323","2.874","2.132","1.624","2.697","3.006","2.145","1.485","1.674","1.576","1.675","1.573","2.312","3.163","2.055"
PbRatio,"4.504","4.595","5.38","4.422","7.845","8.728","6.94","4.654","2.737","2.472","2.783","2.055","2.729","2.5","2.428","2.421","2.595","3.098","2.737","3.084","3.108","2.82","2.353","3.181","4.241","2.755","1.905","2.449","2.108","2.101","2.047","3.469","5.279","3.883"
EnterprisesValueRevenueRatio,"3.588","3.945","4.177","3.957","6.519","5.264","4.886","4.373","2.573","2.352","2.838","2.075","2.945","2.182","2.179","2.037","2.091","2.73","2.355","2.741","2.512","2.001","1.62","2.479","3.021","2.093","1.508","1.841","1.602","1.65","1.618","2.238","3.107","2.114"
EnterprisesValueEBITDARatio,"17.638","19.009","20.139","27.892","25.266","24.755","26.34","28.176","11.033","30.679","20.47","14.619","20.093","10.733","9.317","10.498","10.286","13.891","10.659","9.267","11.011","9.588","8.284","9.885","14.9","9.935","7.558","9.762","8.174","6.544","6.424","8.894","13.363","10.107"
