name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"2,532,347,884","2,406,474,997","1,746,843,547","1,874,573,750","1,928,942,833","2,268,120,895","1,183,791,454","1,020,563,448","629,826,760","398,128,975","533,452,643","739,008,070"
EnterpriseValue,"2,834,591,884","2,629,460,997","2,018,873,547","2,175,167,750","2,133,285,833","2,371,171,895","1,312,613,454","1,143,834,448","729,534,760","265,337,975","47,597,225","253,152,652"
PeRatio,"8.154","8.043","6.491","8.602","9.978","14.553","17.163","12.23",,,,
ForwardPeRatio,"7.348","7.299","5.807","7.008","9.843","10.549","8.117","13.228","10.65","75.188",,
PsRatio,"4.534","4.465","3.504","4.04","3.963","6.601","4.791","6.595","5.971","9.238","30.161","261.89"
PbRatio,"1.315","1.34","1.144","1.236","1.475","2.597","1.792","2.013","1.464","0.975","1.228","1.654"
EnterprisesValueRevenueRatio,"4.896","4.541","3.849","4.479","4.891","6.407","4.797","6.403","5.984","4.78","2.143","45.531"
