name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"125,937,052,889","124,620,728,188","166,126,881,307","183,265,680,000","151,214,000,000","118,416,240,000","83,085,960,000","73,471,398,176","55,819,832,532","47,893,290,000","47,086,470,000","37,244,700,000","29,336,560,000","25,724,003,490","21,887,790,000","21,867,480,000","20,571,211,992","27,609,842,202","22,062,109,515","16,410,149,528","13,916,646,880","12,054,559,188","10,989,052,437","9,918,168,758","12,611,225,926","7,669,474,062","11,136,377,000","10,758,129,256","8,392,424,000","8,556,974,888","6,548,996,818","7,436,332,250","6,626,065,000","6,317,972,000","4,670,885,000","4,809,466,125","4,081,172,250","3,722,137,375","4,112,230,375","3,419,662,500"
EnterpriseValue,"196,458,052,889","196,374,728,188","228,443,881,307","237,914,680,000","197,549,000,000","159,072,240,000","115,175,960,000","107,049,398,176","86,815,832,532","76,976,290,000","76,024,470,000","65,396,700,000","56,366,560,000","47,555,003,490","42,407,790,000","40,518,480,000","37,122,211,992","41,017,842,202","33,804,109,515","25,040,149,528","23,435,646,880","21,940,559,188","19,041,052,437","16,902,168,758","17,118,225,926","11,476,474,062","13,991,377,000","14,211,129,256","11,827,024,000","12,509,274,888","11,268,796,818","7,436,332,250","6,626,065,000","6,317,972,000","4,670,885,000","4,809,466,125","4,081,172,250","3,722,137,375","4,112,230,375","3,419,662,500"
PeRatio,"17.044","16.026","43.093","78.454","38.965","36.36","9.887","17.568","22.625","14.905","23.885","19.958","15.351","16.771","10.968","13.305","12.366","20.728","17.726","18.554","15.224","13.032","14.995","12.208","11.686","10.519","16.006","16.579","13.814","15.28","23.977","34.022","27.358","32.035",,"22.18","18.807","18.468","21.81","18.167"
ForwardPeRatio,"18.051","17.857","27.248","33.898","30.864","26.882","20.747","21.459","18.349","16.807","18.692","14.749","12.361","1.335","11.655",,"11.905",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.542","2.447","2.14","3.493",,,"2.101","2.935","3.061","5.897","2.862","2.003","3.02","0.24","1.943",,"1.443",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.432","4.468","8.318","11.211","8.344","6.153","5.049","4.36","3.354","2.579","2.913","2.441","2.058","1.712","1.402","1.374","1.235","1.779","1.407","1.399","1.284","1.211","1.254","1.124","1.882","1.191","1.672","1.689","1.39","1.55","1.16","1.399","1.276","1.204","0.743","0.69","0.855","0.838","1.005","0.786"
PbRatio,"2.653","2.647","4.3","5.001","4.055","3.236","2.426","2.787","2.339","2.146","2.503","2.139","1.826","1.701","1.514","1.686","1.761","2.572","2.303","1.954","1.846","1.73","1.72","1.649","2.221","1.428","2.173","2.22","1.828","1.943","1.558",,,,,,,,,
EnterprisesValueRevenueRatio,"6.988","6.985","10.901","13.938","10.977","8.283","6.886","6.234","5.38","4.402","4.467","4.321","3.954","3.1","2.769","2.59","2.262","2.687","2.152","2.114","2.227","2.278","2.33","2.057","2.417","1.783","2.1","2.231","1.959","2.237","2.078","1.399","1.276","1.204","0.743","0.778","0.697","0.838","1.005","0.786"
EnterprisesValueEBITDARatio,"11.72","11.715","24.812","27.476","22.764","15.059","8.862","12.084","9.75","9.159","9.744","10.728","10.404","8.912","7.653","8.45","8.168","10.903","9.609","8.386","8.581","8.283","8.944","7.063","7.534","5.177","5.517","6.208","5.55","5.915","6.018","1.399","1.276","1.204","0.743","0.778","0.697","0.838","1.005","0.786"
