name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"14,305,602,627","15,261,945,463","12,876,200,524","20,366,712,703","15,575,955,926","16,739,721,716","12,796,653,349","18,903,356,000","16,530,162,479","12,833,139,648","10,503,825,461","11,533,281,970","5,694,688,427","5,098,507,194","7,254,423,262","4,023,946,929","3,804,675,968","24,682,462,893","16,282,181,150","10,453,499,151","10,210,508,999","5,381,848,570","5,096,312,198","4,544,027,601","4,485,562,218","2,864,993,040","1,574,319,224","2,094,882,080","2,018,762,384","1,103,793,000","1,156,334,400","1,911,070,394","895,116,735","466,576,578","243,584,250","365,660,930","214,245,500"
EnterpriseValue,"42,993,370,627","43,695,049,463","41,405,087,524","39,375,403,703","30,927,883,926","31,128,151,716","26,300,722,349","30,531,620,000","27,986,401,479","23,989,742,648","22,286,387,461","23,376,354,970","17,947,198,427","16,734,064,194","19,002,405,262","16,280,437,929","16,973,197,968","35,445,301,893","28,894,287,150","22,459,433,151","15,234,242,999","10,734,699,570","10,105,812,198","9,798,448,601","10,322,014,218","4,080,393,040","2,045,119,224","2,128,682,080","2,051,362,384","1,569,393,000","1,500,734,400","2,198,670,394","820,916,735","257,476,578","321,084,250","292,160,930","214,245,500"
PeRatio,"14.028","14.993","11.066","35.904","11.585","3,327","7.488","33.059","64.067",,"71.267",,,"1.869",,,,"17.877","30.668","25.824","30.058","24.109","18.016","27.236","27.367","31.448","22.236","18.433","25.457","34.848","46.4",,,,,"12.808",
ForwardPeRatio,"24.331","25.907","46.948","144.928",,"23.419","17.331","21.692","22.676","35.971","34.364","123.457",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"18.586",,,,,"1.897",,"2.119",,,"2.288","12.405",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.993","1.076","1.155","2.728","2.296","1.386","1.203","1.822","1.776","1.28","1.038","1.2","0.621","0.803","1.111","0.577","0.534","3.259","2.256","1.877","2.483","1.456","1.307","1.153","1.494","2.171","1.975","2.568","2.35","1.564","1.882","32.098","16.017","2.362","1.387","1.484",
PbRatio,"3.754","3.848","2.625","2.982","2.27","2.762","1.889","2.997","2.674","2.175","2.376","2.706","1.304","0.816","2.419","1.04","0.957","4.073","4.598","3.221","3.684","2.124","1.913","1.81","1.939","2.771","1.632","1.902","2.074","2.001","2.257","3.967","1.699","1.044","0.943","1.586",
EnterprisesValueRevenueRatio,"2.66","2.703","3.154","4.068","5.991","2.413","2.236","2.828","2.953","2.61","2.211","2.383","1.959","2.132","3.138","2.723","2.355","4.608","4.027","3.665","3.807","2.779","2.69","2.626","3.348","3.052","2.437","2.572","2.564","2.174","2.022","38.039","16.418","1.753","1.819","1.372","1.031"
EnterprisesValueEBITDARatio,"15.65","15.905","8.313","11.54","82.374","6.226","10.188","11.64","9.988","41.997","10.905","13.216","57.924","3.534","-40.515","-29.715","23.622","9.933","11.989","11.674","11.1","9.293","8.737","9.294","11.654","12.057","9.752","8.302","10.579","9.325","8.426","-19.649","-117.274","367.824","-17.45","13.979","11.707"
