name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"12,236,909,294","14,172,124,153","16,257,756,911","15,590,628,269","12,379,856,009","13,789,150,489","10,799,371,808","7,366,062,758","6,280,119,176","6,162,477,843","7,293,249,775","4,188,154,069","3,571,520,128","1,626,025,688","1,234,542,162","1,085,183,466","937,744,091","1,301,987,567","1,150,543,060","956,230,423","1,319,324,923","1,121,458,224","889,616,722","806,024,515","608,245,359","434,890,738","498,952,984"
EnterpriseValue,"19,747,231,294","22,323,400,153","23,854,682,911","22,135,859,269","18,462,101,009","19,554,652,489","15,286,543,808","11,511,130,758","10,462,456,176","10,571,267,843","10,582,351,775","6,270,090,069","5,416,013,128","2,177,444,688","1,566,831,162","1,282,063,466","1,247,819,091","1,363,924,567","1,238,472,060","1,068,265,423","1,486,961,923","1,296,232,224","1,116,235,722","1,109,459,515","948,605,359","749,944,738","764,577,984"
PeRatio,"17.061","17.805","31.135","33.219","27.251","31.888","23.849","25.246","30.749","41.844","36.702","49.476","32.191","11.404","15.803","18.703","12.597","18.652","22.954","24.152","19.864","18.61","19.336","22.745",,"12.688","12.54"
ForwardPeRatio,,,,,,,,,,,"33.223","21.598","20.704","18.939","16.835",,"13.55",,,,,,,,,,
PsRatio,"6.934","7.984","10.505","11.699","10.123","11.014","8.741","8.446","6.453","6.824","7.972","7.941","6.704","4.635","4.57","4.66","3.864","5.03","5.83","5.725","6.005","7.1","5.554","5.817","4.778","4.88","5.738"
PbRatio,"1.406","1.552","1.871","2.111","1.797","1.982","3.527","2.282","1.856","1.768","1.888","2.171","1.797","2.337","1.975","1.735","1.447","2.053","1.913","1.555","2.128","1.88","1.554","1.44","1.052","0.848","0.97"
EnterprisesValueRevenueRatio,"11.34","12.82","16.128","16.624","15.267","15.862","17.259","13.57","11.112","11.265","11.649","12.8","15.371","7.031","6.011","5.518","5.317","5.183","4.63","6.544","6.488","7.815","7.324","9.648","9.349","8.254","8.622"
EnterprisesValueEBITDARatio,"11.808","13.349","16.938","18.711","15.858","17.601","15.818","14.949","14.053","14.522","16.165","18.99","27.988","9.146","10.465","10.048","8.944","8.092","7.937","9.39","4.877","6.073","12.7","6.347","6.278","5.862","6.584"
