name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"13,276,405,390","13,209,518,605","13,099,000,358","15,200,634,317","6,492,106,332","8,942,887,635","6,173,347,077","7,725,609,373","10,693,650,838","10,939,377,803","10,353,150,224","8,092,188,395","7,878,350,210","6,608,736,342","7,331,880,192","5,486,855,617","4,955,351,997","9,202,049,729","11,276,614,096","7,316,134,516","6,519,607,283","5,051,090,333","3,258,346,942","3,435,439,426","2,788,976,859","2,056,295,219","2,385,525,696","1,423,212,158","1,262,366,934","918,777,815","759,220,975","702,808,262","513,786,770","291,683,543"
EnterpriseValue,"19,892,630,390","19,700,153,605","19,304,638,358","21,109,754,317","11,056,629,332","14,205,855,635","10,902,452,077","13,106,280,373","15,515,037,838","16,244,963,803","14,819,256,224","11,982,556,395","11,895,353,210","10,375,105,342","11,012,423,192","9,590,471,617","9,118,530,997","12,034,211,729","13,566,587,096","8,878,373,516","7,967,241,283","6,644,075,333","4,458,542,942","4,294,837,426","3,781,754,859","3,066,798,219","3,198,184,311","1,803,383,980","1,535,891,728","1,268,177,815","1,032,020,975","975,608,262","786,586,770","578,283,543"
PeRatio,"19.343","30.014","73.034","12.679","7.431","27.986","19.759","20.315","16.886","20.672","33.52","56.429","71.556","73.818","82",,,"27.368","30.788","24.489","24.366","22.058","14.224","15.389","15.731","13.771","19.649","19.803","21.661","20.793","22.335","20.004","24.887",
ForwardPeRatio,"27.1","29.155","29.412","41.152","34.483","32.363",,"29.499","41.667","43.29","31.447","37.037","28.653","51.02","67.568",,,,,,,,,,,,,,,,,,,
PegRatio,"3.834","4.135","4.091","3.705","32.553","7.338",,"0.591",,,"4.329","5.104","3.948","7.91","9.007",,,,,,,,,,,,,,,,,,,
PsRatio,"6.839","7.447","7.655","9.453","5.948","7.589","5.179","6.51","8.923","9.667","9.913","8.271","8.519","6.876","8.626","5.61","6.212","13.729","18.353","14.294","12.759","10.37","7.269","6.961","6.335","4.77","5.925","6.71","9.442","7.031","7.141","6.594","5.725","5.845"
PbRatio,"1.394","1.377","1.35","1.533","1.186","1.824","1.148","1.482","2.017","2.22","2.197","1.723","1.653","1.391","1.486","1.131","1.247","2.363","3.867","3.121","2.916","2.366","1.709","1.819","1.642","1.282","1.506","1.917","2.088","2.052","2.285","2.09","3.319","3.054"
EnterprisesValueRevenueRatio,"11.154","11.046","11.174","15.47","10.452","12.258","9.36","10.914","13.252","13.923","14.91","13.909","14.993","12.738","13.319","11.543","11.057","17.841","23.09","17.701","12.089","10.983","11.154","10.347","9.108","7.643","9.702","8.463","8.462","8.466","7.92","9.135","9.523","11.589"
EnterprisesValueEBITDARatio,"14.195","14.058","24.873","15.7","7.877","18.515","12.208","16.535","21.892","22.182","25.596","22.623","23.875","19.793","22.088","23.394","17.45","24.82","38.014","27.713","8.963","8.034","7.363","6.971","9.108","5.24","6.755","5.849","5.513","5.3","4.407","5.132","5.039","5.399"
