name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,773,368,951","1,692,063,886","1,316,255,749","2,102,008,040","1,262,305,000","1,489,114,000","745,755,000","1,015,305,000","1,072,210,000","862,827,000","882,375,000","948,129,000","710,493,000","598,437,000","826,565,250","467,335,000","354,656,250","469,722,500","350,717,500"
EnterpriseValue,"3,298,688,951","3,717,020,886","3,353,286,749","3,458,408,040","1,981,511,000","2,737,135,000","2,011,868,000","1,645,675,000","1,766,460,000","1,091,240,000","1,266,823,000","1,097,123,000","961,810,000","899,148,000","927,199,250","534,466,000","410,183,250","503,178,500","397,668,500"
PeRatio,,,,,,,"34.982",,"119.333","66.208","3.337","14.122",,"77.438",,,"1,125","93.125",
ForwardPeRatio,"17.391","14.389","10.917","27.933","39.37","32.258",,,,,,"11.377","28.409","8.197","10.04",,,,
PegRatio,,,,"3.491",,,,,,,,"1.138","2.84","0.82","0.744",,,,
PsRatio,"0.825","0.702","0.593","1.03","0.817","0.842","0.47","0.804","1.038","0.803","0.825","0.976","0.803","0.322","0.437","0.352","0.231","0.448",
PbRatio,"1.734","1.485","1.517","2.856","1.547","1.773","1.06","1.344","1.344","0.994","1.298","1.85","1.714","1.304","1.694","1.069","0.764","1.085","1.283"
EnterprisesValueRevenueRatio,"1.602","1.805","1.669","2.007","1.369","2.167","1.482","1.641","1.806","1.499","1.99","1.481","1.087","1.482","1.837","0.428","0.267","0.598","1.006"
EnterprisesValueEBITDARatio,"14.336","16.154","13.571","17.908","11.847","35.095","14.555","16.895","10.422","10.595","3.705","8.194","9.497","25.109","-154.791","-33.004","6.491","10.007","5,600.965"
