name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"199,382,693","383,090,997","694,998,625","276,465,348"
EnterpriseValue,"37,922,693","122,128,997","523,307,625","168,345,348"
PeRatio,,,"8.173",
PsRatio,"9.719","11.417","49.535","19.032"
PbRatio,"1.024","1.209","3.199","2.364"
EnterprisesValueRevenueRatio,"2.139","4.887","53.783","9.403"
EnterprisesValueEBITDARatio,"-0.276","-1.819","-8.663","-4.415"
