name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"6,832,728,088","6,966,922,827","6,376,840,070","8,721,699,395","5,436,935,987","5,271,540,781","3,645,232,458","3,771,584,806","3,279,552,368","2,457,032,489","2,273,953,804","1,919,165,832","1,390,652,215","886,148,819","603,049,752","323,450,469","334,444,282","1,545,728,288","2,110,548,440","1,711,121,335","1,744,632,526","1,344,949,987","1,080,752,988","1,209,935,765","1,307,292,724","1,046,842,014","1,017,070,716","1,116,009,625","733,191,750","424,822,500","368,179,500"
EnterpriseValue,"9,035,180,088","9,134,490,827","8,231,596,070","10,299,793,395","6,894,261,987","6,675,952,781","4,891,635,458","5,130,379,806","4,596,570,368","3,860,937,489","3,603,458,804","3,241,348,832","2,721,480,215","2,352,091,819","2,319,868,752","2,138,839,469","2,368,240,282","3,413,091,288","3,839,175,440","3,440,164,335","3,254,732,526","2,752,181,987","2,291,122,988","2,258,427,765","2,254,034,724","1,992,939,014","1,943,860,716","1,751,798,625","735,481,750","741,622,500","684,979,500"
PeRatio,"24.942","26.074","16.195","35.591","25.689","27.309","16.682","29.411","22.621","65.088","146.857",,,"204.6",,,"15.1",,,,"145.464","68.878","27.723","12.148","15.455","11.385","21.45","21.25","22.172","21.635",
ForwardPeRatio,"38.314",,,,"46.729","49.505",,,,,,"33.003","22.026",,,,,,,,,,,,,,,,,,
PsRatio,"11.128","11.588","12.306","18.329","12.019","12.493","8.827","9.469","8.556","6.748","6.546","5.361","3.935","2.693","1.911","0.618","0.62","3.507","4.863","4.453","5.209","3.824","3.186","3.193","3.746","2.797","2.882","5.15","5.379","6.797",
PbRatio,"2.666","2.748","2.64","4.311","2.947","3.115","2.238","2.798","2.696","2.366","2.164","1.723","1.26","0.863","0.712","0.32","0.339","1.673","2.055","2.083","2.063","1.513","1.225","1.215","1.238","0.988","0.964","1.306","1.377","1.557","1.243"
EnterprisesValueRevenueRatio,"14.715","14.876","15.246","21.625","15.388","15.672","12.109","12.942","12.16","10.554","10.393","10.178","8.937","7.771","7.234","5.562","5.337","8.976","10.94","11.959","13.982","12.629","9.88","8.321","7.391","5.327","5.559","7.63","5.093","6.964","14.699"
EnterprisesValueEBITDARatio,"18.028","18.226","16.752","22.132","17.795","16.345","14.392","13.154","14.822","14.542","16.7","15.953","13.774","11.862","28.277","8.889","13.88","18.94","21.369","21.544","14.082","12.087","4.857","8.933","7.831","12.194","12.969","4.604","2.94","3.811","8.174"
