name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,448,627,948","1,021,373,859","857,104,342","276,097,481","184,368,701","237,273,420","110,779,470","145,466,475","65,980,113","86,454,612","103,789,662","72,476,219"
EnterpriseValue,"1,538,693,948","1,100,190,615","974,920,866","343,466,908","224,873,935","273,591,649","112,347,713","163,024,120","67,116,302","81,115,443","93,579,391","72,150,064"
ForwardPeRatio,"21.882","28.249",,,,,,,,"28.329",,
PsRatio,"5.506","4.21","5.723","2.437","3.717","9.565","4.092","3.882","5.992","13.299","21.396","22.719"
PbRatio,"10.714","6.745","8.574","2.686","2.866","6.569","2.978","11.196",,"17.593","11.227",
EnterprisesValueRevenueRatio,"5.959","4.261","6.327","4.243","5.326","9.322","6.614","7.163","6.295","11.301","15.819","23.52"
EnterprisesValueEBITDARatio,"300.526","214.881","-24.674","-6.469","-3.759","-7.594","-1.979","-4.315","-3.994","-5.181","-5.911","-4.909"
