name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996
MarketCap,"959,041,376","977,003,901","838,142,559","874,353,760","625,748,098","694,220,378","504,397,294","595,140,350","566,176,511","285,676,706","142,044,098","134,280,272","65,039,286","43,218,029","32,910,005","38,019,971","46,308,830","65,517,852","80,540,708","89,265,112","94,431,330","78,701,464","40,809,153","23,435,607","36,809,806","40,732,487","48,273,763","30,685,550","19,035,509"
PeRatio,"8.486","9.039","8.385","9.947","10.847","12.75","11.798","16.738","20.425","17.601","9.707","8.149","7.148","13.582","13.466",,"14.493","13.971","21.537","18.585","17.5","14.811","14.01","10.895","14.022","17.233","20.915","26.249",
ForwardPeRatio,"10.111","10.695","7.576","9.001","12.453","12.61","8.734","13.793","16.978","11.455","8.977","8.681","6.329",,"11.494",,,,,,,,,,,,,,
PegRatio,,,,,,,"0.873","1.38","1.698","1.146","0.898","0.723","0.31",,,,,,,,,,,,,,,,
PsRatio,"2.807","3.105","2.758","3.203","2.448","3.246","2.818","4.189","4.795","2.399","1.557","1.14","0.876","0.54","0.505","0.573","0.791","1.299","1.994","2.495","2.734","2.478","1.758","1.38","2.27","2.896","3.923","4.52",
PbRatio,"1.082","1.181","1.131","1.346","1.093","1.336","1.103","1.905","2.021","1.292","1.028","0.908","0.463","0.307","0.251","0.307","0.511","0.761","1.398","1.662","1.86","1.882","1.328","1.015","1.834","2.202","2.527","2.102","1.613"
