name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
MarketCap,"4,209,586,098","3,469,056,969","3,450,783,882","4,848,431,146","3,316,988,751","2,968,266,885","2,637,972,154","2,342,834,140","2,221,111,656","2,383,675,967","2,599,970,284","2,047,114,061","1,833,171,351","1,375,667,313","2,449,342,020","2,847,984,146","1,821,119,301","6,565,707,356","6,879,680,948","4,639,581,715","3,376,235,352","2,628,720,000","2,376,026,000","3,613,369,600","3,688,432,807","4,326,639,760","4,386,924,500","3,363,805,232","2,230,806,158","1,876,906,160","1,500,398,804","1,976,091,750","1,033,728,621","932,441,254","468,799,000","427,000,000"
PeRatio,"10.664","14.041","10.169","13.797","12.104","13.272","10.081","11.872","11.609","12.231","13.739","15.691","34.176","9.083","17.674","15.611","7.452","17.419","22.584","20.175","17.284","33.416","14.692","23.01","15.112","11.833","15.512","53.803","11.73","12.848","10.766","28.816","13.573","15.336","13.958",
ForwardPeRatio,"10.194","11.455","13.298","12.953","11.161","10.493",,"10.893","12.151","12.422","13.038","12.804","15.798","10.834","12.453",,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.694","12.446",,"1.674","3.135","2.058",,"2.196","7.5","3.441","3.624",,,"1.733","1.383",,,,,,,,,,,,,,,,,,,,,
PsRatio,"9.737","12.296","9.276","12.763","10.938","11.836","9.132","10.618","10.457","10.986","12.307","14.112","24.879",,,"0.937",,,,,,,"10.076","15.798","3.332","3.073","3.451","1.755","2.883","1.578","1.514","4.033","3.081","3.282",,
PbRatio,"2.006","1.8","2.492","3.129","2.217","2.041","1.772","1.675","1.535","1.562","1.693","1.441","1.175","0.779","1.371","1.491","1.141","4.189","4.615","3.408","2.606","2.269","1.931","2.957","5.278","16.29","10.195","8.451","4.686","4.695","3.979","9.234","7.802","7.719",,
EnterprisesValueRevenueRatio,"9.702","12.252","9.385","12.638","11.248","12.108","9.109","10.399","10.093","10.906","12.828","13.663","25.89",,,"1.02",,,,,,,,,,"2.935","3.477","3.552","2.867","3.063","2.583","4.262","3.392","3.549",,
