name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,194,344,417","2,963,073,370","1,354,239,831","1,111,280,300","955,133,278","898,469,712","927,959,248","884,573,353","847,758,359","643,174,526","518,348,964"
EnterpriseValue,"2,561,180,417","3,335,754,370","1,273,392,831","1,102,785,300","922,593,278","865,270,712","907,594,248","863,575,353","823,008,359","618,609,526","496,816,964"
PeRatio,"17.558","24.16","18.805","32.347","143.643","18.548",,,"40.043",,
PsRatio,"3.755","5.418","3.006","2.804","2.921","2.885","3.536","3.856","3.158","2.769","2.475"
PbRatio,"3.432","4.979","2.669","2.583","2.357","2.307","2.905","2.713","2.594","2.266","1.831"
EnterprisesValueRevenueRatio,"3.975","5.177","2.552","2.519","2.637","2.684","3.08","3.596","3.225","2.459","2.361"
EnterprisesValueEBITDARatio,"10.659","13.882","8.712","9.885","30.559","10.621","132.825","48.285","27.133","159.641","-160.73"
