name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"1,134,360,173","992,258,969","1,071,340,382","1,053,860,616","753,611,024","897,370,119","643,781,659","874,788,412","743,887,344","458,480,784","376,611,443","266,277,092","187,931,433","98,496,114","116,057,084","28,380,825","59,125,230","254,371,650","411,807,586","297,640,919","122,130,873","98,140,560"
PeRatio,"8.61","6.879","9.567","11.945","11.068","11.852","11.031","18.66","23.093","15.799","16.215","14.743","7.978","7.68",,,,"10.408","19.376","20.035","11.453","35.276"
ForwardPeRatio,"8.681","7.299","7.402","11.025","11.111","11.601","8.244","14.641","18.797","14.205","14.728","16.26","17.123","7.502","58.824",,,,,,,
PegRatio,,,,,,,"0.824","1.464","1.879","1.42","1.472","1.627","1.712","0.75","5.333",,,,,,,
PsRatio,"4.166","3.534","4.775","5.648","4.286","5.213","4.246","6.551","7.411","5.306","5.133","4.473","3.866","2.272","1.5","0.663","1.046","3.851","7.187","7.059","3.609","6.694"
PbRatio,"1.512","1.498","1.814","1.875","1.496","1.955","1.61","2.804","2.642","1.783","1.647","1.329","1","0.637","0.821","0.332","0.43","1.663","2.934","2.475","1.59","1.638"
EnterprisesValueRevenueRatio,"4.651","3.875","5.356","6.451","4.981","5.839","4.865","7.627","8.504","5.628","5.389","4.79","3.862","2.922","3.545","1.819","2.082","5.11","7.377","7.442","3.874",
