name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2014
MarketCap,"322,956,962","336,280,747","328,043,424","403,395,343","466,250,653","420,215,778","421,194,550","381,559,670","420,011,419","245,812,804"
PeRatio,"17.154","25.8",,,"24.688","9.247","35.6",,,
PsRatio,"17.387","29.893",,,"26.883","9.212","34.761",,,
PbRatio,"0.852","0.882","0.838","0.91","0.987","0.884","0.952","0.848",,
EnterprisesValueRevenueRatio,"17.387","26.997",,,"26.883","7.972","34.761",,,
