name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"1,190,888,784","1,124,037,012","1,241,791,692","1,262,083,028","1,160,219,074","1,423,408,328","1,250,597,564","1,223,685,909","1,116,600,620","851,003,835","960,736,203","866,365,906","707,480,870","614,761,137","719,047,298","545,611,916","617,809,597","593,027,539","816,228,362","637,359,420","485,616,629","213,492,488","179,428,520"
EnterpriseValue,"1,202,492,784","1,143,729,012","1,262,339,692","1,274,693,028","1,162,474,074","1,411,684,328","1,199,280,564","1,191,751,909","1,064,323,620","807,760,835","932,363,203","828,060,906","672,097,870","585,163,137","678,756,298","498,640,916","570,838,597","564,638,539","809,212,362","493,485,420","367,216,629","227,871,488","183,998,520"
PeRatio,"62.898","35.844","22.773","8.353","10.527","15.871","16.428","19.373","17.674",,"16.164","14.585","12.15","27.726","12.759","10.411","8.729","6.744","6.994","7.869","10.803","9.199","10.42"
ForwardPeRatio,,,,,,,,"17.668","17.986","15.244","16.42","12.225","10.582","13.28","13.387",,,,,,,,
PegRatio,,,,,,,,,,,"1.094","0.815","0.706","0.885","0.893",,,,,,,,
PsRatio,"1.279","1.254","1.594","1.449","1.423","1.658","1.481","1.462","1.364","1.068","1.267","1.178","1.003","0.944","1.175","0.952","0.957","0.88","1.199","0.957","0.764","0.444","0.182"
PbRatio,"1.481","1.46","1.589","1.36","1.385","1.797","1.757","1.741","1.625","1.321","1.361","1.249","1.019","0.938","1.1","0.879","1.024","1.04","1.717","1.748","1.59","0.974","0.895"
EnterprisesValueRevenueRatio,"1.299","1.235","1.608","1.474","1.383","1.612","1.446","1.424","1.303","1.015","1.199","1.111","0.955","0.886","1.108","0.842","0.891","0.843","1.189","0.735","0.577","0.385","0.348"
