name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019
MarketCap,"22,064,729,188","15,487,934,456","16,451,257,263","17,109,840,603","20,907,674,781","16,222,927,657","22,706,757,960"
EnterpriseValue,"26,148,729,188","19,835,934,456","20,522,257,263","20,169,840,603","23,595,674,781","20,345,927,657","26,638,757,960"
PeRatio,"12.134","10.842","15.888","16","11.018","12.474","16.011"
ForwardPeRatio,"12.595","9.337","10.977","9.05","13.643","11.173","14.164"
PegRatio,"8.998","1.112",,"3.723","12.758","11.763",
PsRatio,"1.636","1.208","1.239","1.336","1.792","1.34","2.017"
PbRatio,"2.01","1.502","1.664","1.581","1.931","1.603","2.644"
EnterprisesValueRevenueRatio,"1.824","1.425","1.376","1.458","1.897","1.641","2.364"
EnterprisesValueEBITDARatio,"7.566","6.729","8.421","8.623","6.806","8.125","10.685"
