name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
MarketCap,"1,516,537,572","1,975,798,021","1,024,766,974","2,289,892,078","2,821,594,087","1,352,890,050","2,087,257,896","1,952,693,761","1,886,229,338","1,895,429,618","1,652,420,232","1,852,400,778","1,647,749,365","1,077,925,445","1,457,026,335","1,096,162,555","765,944,848","1,381,533,525","2,265,099,300","1,929,526,687","2,025,648,139","1,727,763,574","1,408,529,898","1,786,677,987","2,049,487,742","2,114,056,584","1,606,278,408","2,482,561,456","1,645,608,250","762,606,324","537,153,008","602,455,000","640,732,500","477,812,000","513,816,481","525,087,000","486,687,711","495,132,750","482,887,500","634,822,156"
EnterpriseValue,"3,134,837,572","3,509,798,021","2,705,966,974","3,928,792,078","2,944,294,087","1,696,890,050","2,246,757,896","2,026,293,761","2,034,329,338","2,073,029,618","1,910,220,232","2,014,200,778","1,689,449,365","1,146,125,445","1,553,826,335","1,254,762,555","957,644,848","1,662,333,525","2,348,999,300","1,986,326,687","2,051,348,139","1,735,063,574","1,453,129,898","1,892,577,987","2,156,987,742","2,270,356,584","1,696,478,408","2,495,961,456","1,656,808,250","840,006,324","664,753,008","649,755,000","664,032,500","527,412,000","574,116,481","623,287,000","601,587,711","575,332,750","511,387,500","664,622,156"
PeRatio,"24.451","28.729","15.941",,,"6.466","14.545","15.233","14.539","15.99","18.224",,"28.979","14.326","23.679","33.737","7.862","10.553","18.182","20.152","30.323","83.034","241.75",,"14.495","15.517","12.697","21.547","27.5","16.78","135.175","15.313",,"23.75","35.938","11.389","11.435","11.005","14.522","16.172"
ForwardPeRatio,"10.493","11.99","7.305","10.753","16.34","12.642","10.823","12.225","14.389","14.124","9.542","10.776","13.643","11.588","17.762",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.875","0.999","0.609",,,,,,,,"0.502","0.567","0.718","0.61","0.986",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.445","0.559","0.243","0.603","1.213","0.509","0.842","0.847","0.836","0.857","0.797","0.994","0.951","0.627","0.878","0.824","0.429","0.771","1.221","1.152","1.36","1.381","1.082","1.212","0.936","1.122","0.998","1.54","1.234","0.6","0.537","0.649","0.768","0.578","0.577","0.614","0.597","0.688","0.886","1.214"
PbRatio,"1.157","1.421","0.715","1.573","3.319","1.617","2.92","2.972","3.247","3.852","3.897","5.115","5.637","4.341","7.107","13.719","14.873",,"14.585","13.942","11.881","8.652","6.098","6.793","5.831","7.178","8.758","8.754","5.31","2.475","1.872","2.033","2.349","1.547","1.632","1.671","1.803","1.994","2.514","3.734"
EnterprisesValueRevenueRatio,"0.873","0.95","0.64","1.133","1.269","0.633","0.894","0.866","0.891","0.928","0.919","1.086","0.973","0.665","0.942","0.957","0.524","0.84","1.224","1.143","1.354","1.333","1.087","1.289","0.965","1.172","0.96","1.5","1.162","0.654","0.614","0.682","0.803","0.664","0.653","0.721","0.758","0.806","0.933","1.277"
EnterprisesValueEBITDARatio,"10.251","11.125","8.344","26.244","27.031","4.985","8.566","7.903","7.95","8.538","9.537","81.218","11.54","6.579","9.621","11.765","4.375","6.076","9.816","9.942","12.081","24.981","14.768","57.351","6.564","7.282","6.105","10.242","9.666","6.158","8.237","6.847","11.57","8.077","7.985","5.63","6.525","6.108","5.798","6.391"
