name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995
MarketCap,"4,054,694,387","4,408,681,223","3,448,769,000","4,297,887,000","2,126,002,502","1,272,546,599","1,264,582,629","3,201,299,891","5,304,861,000","9,225,708,288","9,710,411,716","6,381,138,888","5,068,210,829","3,960,902,000","3,661,776,000","23,331,383,174","6,003,396,840","23,620,955,283","40,988,378,442","31,646,949,552","36,933,890,434","30,122,030,297","21,129,813,500","22,542,298,980","15,679,544,551","15,134,450,580","10,617,379,121","5,650,938,581","1,284,051,426","611,075,878","977,780,078"
EnterpriseValue,"4,575,194,387","5,690,381,223","5,105,269,000","4,878,387,000","4,036,402,502","4,268,046,599","2,731,682,629","4,689,599,891","7,446,861,000","10,737,008,288","11,215,911,716","6,339,338,888","4,752,210,829","3,644,902,000","3,390,676,000","23,492,083,174","6,581,196,840","23,995,555,283","41,220,999,442","31,822,507,552","37,091,112,434","30,433,973,297","21,377,687,500","22,827,118,980","16,014,488,551","15,282,384,580","10,850,179,121","6,000,938,581","1,727,751,426","1,133,775,878","1,562,980,078"
PeRatio,"6.07","11.649","11.927","7.178",,,,"8.616","11.768","21.928","29.684","17.757","15.414","12.22","18.31",,"3.574","10.992","14.857","13.684","13.908","13.287","9.987","20","9.713","10.588",,"11.05","109.535",,
ForwardPeRatio,"9.268","8.396","6.68","7.375",,,"8.764","10.01","9.785","14.245","17.825","14.903","13.038",,,,"5.492",,,,,,,,,,,,,,
PegRatio,,,,,,,,,"0.72",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.686","0.82","0.508","0.719","0.406","0.205","0.242","0.572","0.917","1.442","1.935","1.547","1.38","1.058","1.068","0.727","0.166","0.644","1.111","1.015","1.216","1.092","0.804","1.124","0.775","0.832","6.695","3.984","0.903","0.45","0.662"
PbRatio,"1.872","2.804","2.539","2.801","2.319","1.211","0.937","1.497","2.378","3.237","3.681","2.674","2.357","1.738","1.888","1.387","0.284","13.078","23.539","20.223","25.885","25.582","18.42","23.486","18.763","20.619","18.549","11.761","3.041","1.722","2.921"
EnterprisesValueRevenueRatio,"0.638","0.794","0.651","0.623","0.772","0.695","0.437","0.75","1.162","1.639","1.955","1.506","1.193","0.972","0.986","7.176","1.968","6.547","11.582","10.089","12.194","10.313","8.072","10.244","7.896","8.326","6.65","3.961","1.197","0.837","1.071"
EnterprisesValueEBITDARatio,"5.794","7.207","8.114","4.582","34.12","12.432","-4.715","5.987","7.822","12.215","15.443","9.313","7.201","6.077","7.21","62.914","-36.725","50.752","80.103","69.497","64.671","55.025","51.101","68.672","52.336","56.697","50.725","31.26","10.672","8.252","13.591"
