name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
MarketCap,"1,344,937,550","1,576,600,618","1,304,467,106","1,516,211,415","1,051,670,415","1,426,504,798","1,190,105,509","1,395,615,729","1,261,310,929","806,878,700","845,686,318","840,062,796","679,473,149","551,810,788","742,311,053","395,956,218","910,248,005","778,819,717","992,696,943","909,986,453","1,075,282,494","865,753,405","678,069,244","673,362,708","581,954,500","744,432,000","757,981,000","773,020,944","413,385,444","391,510,000","302,818,500","328,565,250","228,979,000"
PeRatio,"8.545","10.362","10.425","12.007","14.395","13.561","14.212","19.351","24.448","16.796","18.816","21.512","15.287","15.939","28.32",,"21.345","16.905","18.149","14.367","26.534","15.844","15.541","13.395","8.511","13.636","22.273","25.226","14.783","13.462","26.214","56.855","50.862"
ForwardPeRatio,"8.803","9.901","8.217","11.877","13.514","12.788",,"15.48","19.157","13.333","13.175","14.793","13.532","12.658","16.835",,"121.951",,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.509","2.819","2.578","2.411","3.204",,"33.499",,,,,,,,,,,,,,,,
PsRatio,"2.778","3.242","3.334","4.04","2.987","4.1","3.515","4.527","4.896","3.316","3.551","3.504","2.785","2.214","2.488","1.501","3.99","3.696","4.478","3.946","4.76","4.411","3.554","3.68","3.411","4.134","4.68","6.589","3.838","3.656","2.886","3.829","2.91"
PbRatio,"1.023","1.271","1.276","1.362","0.98","1.373","1.223","1.561","1.679","1.116","1.192","1.181","0.911","0.718","0.99","0.62","1.394","1.369","1.745","1.747","2.021","2.009","1.689","1.82","1.874","2.597","2.133","2.844","1.581","1.582","1.335","1.762","1.344"
