name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,386,114,985","2,015,715,002","2,729,699,523","4,375,150,453"
EnterpriseValue,"1,665,842,985","2,213,104,002","3,014,136,523","4,717,983,453"
PeRatio,,,"116.944","57.196"
ForwardPeRatio,"23.202","40.984","125",
PsRatio,"1.374","1.934","4.637","7.734"
PbRatio,"0.848","1.14","1.611","2.731"
EnterprisesValueRevenueRatio,"1.584","2.104","3.336","6.2"
EnterprisesValueEBITDARatio,"13.722","18.23","-229.544","-170.774"
