name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"3,482,942,632","3,627,015,377","3,743,492,681","4,604,694,826","2,172,245,221","2,019,347,049","1,698,423,465","2,198,641,365","1,969,751,946","1,234,482,335","817,210,018"
PeRatio,"16.865","15.641","15.805","22.531","13.658","14.112","14.164","23.988","25.212","21.314","16.746"
ForwardPeRatio,,,,"21.505",,,,,,,
PsRatio,"8.173","8.085","7.973","11.357","6.346","6.858","6.366","9.819","10.522","7.618","6.057"
PbRatio,"2.419","2.589","3.014","4.135","2.29","2.494","2.498","3.729","3.883","2.865","2.316"
