name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"12,038,386,778","7,761,026,167","6,035,943,057","5,432,069,944","4,554,408,642","2,257,427,903","1,180,177,962","946,350,225","713,145,725"
EnterpriseValue,"12,095,538,778","7,781,859,167","6,032,889,057","5,384,721,944","4,515,850,642","2,182,331,903","1,183,703,962","949,876,225","636,611,725"
PeRatio,"38.954","28.649","43.084","38.431","66.71","44.588","34.086","37.815","29.839"
ForwardPeRatio,"34.965","26.042","30.675","39.683","53.192","36.9","24.691","27.248","26.596"
PsRatio,"9.802","7.074","7.948","9.213","11.011","7.954","5.572","5.514","5.676"
PbRatio,"10.988","8.405","9.748","8.241","8.527","5.788","4.576","4.085","3.398"
EnterprisesValueRevenueRatio,"9.878","6.355","7.192","8.24","9.82","6.909","5.329","5.086","4.495"
