name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"33,676,548,156","34,631,489,243","27,292,374,413","36,974,579,388","33,799,290,222","24,366,547,967","17,879,333,506","15,828,377,280","13,548,553,213","13,025,392,539","10,114,342,189","11,005,334,962","9,301,944,109","7,155,637,966","5,795,806,474","5,452,021,494"
EnterpriseValue,"36,469,248,156","37,309,989,243","30,680,074,413","40,082,479,388","37,016,190,222","26,999,747,967","20,314,933,506","18,564,377,280","15,666,651,213","16,051,302,539","10,954,782,189","12,131,246,962","10,668,667,109","8,117,213,966","6,574,722,474","5,969,218,494"
PeRatio,"44.992","44.814","27.31","53.442","51.511","53.527","28.031","35.424","29.516","25.973","30.355","31.445","26.547","26.401","26.215","43.257"
ForwardPeRatio,"36.232","36.101","31.546","38.168","38.168","31.447","24.39","27.473","24.753","24.272","23.042","24.39","22.222","20.833","21.368",
PegRatio,"2.651","2.525",,,,,,,,,"1.92","2.034","1.85","1.542","1.334",
PsRatio,"12.905","13.62","9.333","12.714","12.517","9.793","7.815","7.803","6.132","6.513","6.421","6.745","5.704","5.532","5.58","5.37"
PbRatio,"108.634","90.069","13.722","13.622","13.959","11.807","8.35","9.463","9.183","9.916","13.932","22.785","33.448",,,
EnterprisesValueRevenueRatio,"13.601","13.914","12.287","16.277","16.311","10.356","8.482","8.654","7.852","9.116","7.655","7.602","7.578","6.813","5.776","5.812"
EnterprisesValueEBITDARatio,"25.609","26.199","17.62","30.902","28.153","26.499","17.735","17.717","15.693","15.723","14.117","16.187","15.77","14.478","12.906","16.087"
