name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"3,688,327,816","4,123,941,022","5,489,725,890","7,281,696,000","5,396,800,000","4,703,868,000"
EnterpriseValue,"4,401,927,816","4,937,541,022","6,502,025,890","8,121,596,000","6,649,900,000","6,180,968,000"
PeRatio,,"22.278","29.278","25.749",,"23.372"
ForwardPeRatio,"15.129",,,"21.008","21.739","17.452"
PsRatio,"1.398","1.64","2.345","2.833","2.368","1.685"
PbRatio,"0.884","0.961","1.388","1.845","1.517","1.339"
EnterprisesValueRevenueRatio,"1.715","1.924","2.531","3.237","3.447","2.705"
EnterprisesValueEBITDARatio,"25.727","28.858","13.423","17.636","32.344","15.25"
