name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"6,436,070,062","4,886,090,184","3,426,444,453","3,331,834,298","2,370,800,547","2,274,469,975","2,938,178,495","3,240,268,379","2,692,868,691","4,083,980,701","5,159,296,689","5,672,904,400"
EnterpriseValue,"7,894,940,062","6,285,446,184","4,623,908,453","4,563,499,298","3,724,335,547","3,914,112,975","3,484,071,495","3,705,958,379","2,972,423,691","4,243,273,701","5,425,354,689","6,053,255,400"
PeRatio,"25.436","19.798","14.074","12.63","9.481","17.917","16.674","24.847","21.258","34.532","53.094","123.988"
ForwardPeRatio,"21.413","16.475","13.004","14.205","11.249","16.835","17.094","21.645","18.904","27.778","38.314","65.36"
PegRatio,,,"1.324","9.604","0.9","3.286","1.178","1.634","1.261","1.736","1.631",
PsRatio,"0.962","0.749","0.566","0.562","0.381","0.426","0.609","0.757","0.724","1.219","1.845","2.438"
PbRatio,"5.604","4.367","3.292","3.442","2.934","4.062","4.582","5.245","3.546","5.001","7.931","11.681"
EnterprisesValueRevenueRatio,"1.155","0.919","0.722","0.748","0.576","0.695","0.669","0.794","0.735","1.181","1.828","2.483"
EnterprisesValueEBITDARatio,"12.705","10.115","7.675","8.032","6.032","9.275","10.432","11.466","10.107","14.488","20.904","35.927"
