name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"22,247,668,411","22,029,514,557","23,902,593,494","35,237,463,484","24,360,950,434","19,518,914,897","12,793,001,675","12,590,974,320","8,825,291,266","6,555,499,899","6,341,704,356","4,527,975,173","4,384,118,791","4,272,982,208","4,026,876,925","2,818,862,554","1,944,650,251","3,213,111,984","2,912,818,354","1,806,524,167","1,458,216,587","1,115,386,931","808,290,568","672,171,635","578,212,262","437,289,472","389,393,804","366,276,968"
EnterpriseValue,"33,328,003,411","33,084,917,557","34,303,647,494","44,546,716,484","32,063,911,434","26,173,997,897","18,347,210,675","17,363,838,320","13,288,249,266","11,160,511,899","10,155,796,356","7,724,979,173","7,805,096,791","7,238,930,208","6,899,444,925","5,874,818,554","5,220,090,251","6,122,623,984","4,813,483,354","3,260,809,167","2,829,142,587","1,915,496,931","1,515,466,568","1,281,544,635","1,027,638,262","822,989,472","697,593,804","434,976,968"
PeRatio,"235.5","91.862","43.877","32.885","40.689","158.412","27.243","145.1",,"102.682","49.854","43.876","66.019","22.762","33.606","24.822","23.208","43.449","44.035","35.463","33.223","22.976","18.85","25.061","26.563","21.79","19.581",
ForwardPeRatio,"16.695",,"16.42",,"70.423",,,"59.524",,,"35.336","17.637","30.212","36.232","35.211",,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"3.096","1.547","2.647","4.971","15.247",,,,,,,,,,,,,
PsRatio,"7.532","7.733","9.292","15.849","11.858","12.181","9.055","10.762","9.481","8.137","9.013","6.835","7.352","7.996","7.277","5.049",,"9.624","10.404","8.984","9.462","8.308","6.357","6.752","6.887","6.54","8.101","9.169"
PbRatio,"1.204","1.183","1.412","2.393","2.276","2.524","1.882","2.444","2.693","1.933","1.814","1.279","1.432","1.418","1.58","1.45","1.507","2.338","2.498","2.852","3.365","2.714","2.074","2.286","2.025","1.952","1.949","2.195"
EnterprisesValueRevenueRatio,"11.549","11.465","13.25","21.071","17.004","17.093","13.821","15.392","14.417","13.618","14.098","12.44","13.969","13.585","15.07","14.653","14.203","19.691","20.661","17.251","18.908","14.28","12.662","13.438","13.189","12.357","14.842","15.647"
EnterprisesValueEBITDARatio,"23.006","22.838","19.413","27.54","18.896","23.321","17.676","23.476","35.861","21.744","24.834","19.406","21.808","21.435","21.929",,,,,,,,,,,,,
