name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
MarketCap,"34,374,440,240","33,446,972,274","24,506,842,684","32,981,439,715","37,698,657,987","19,630,012,412","13,739,380,872","7,370,129,762","4,393,411,397","1,964,872,614","1,698,052,090","478,272,602"
EnterpriseValue,"29,383,155,240","29,562,356,274","21,546,177,684","30,685,992,715","36,167,240,987","18,162,336,412","12,687,454,872","6,612,053,762","3,882,602,397","1,625,404,614","1,305,186,090","204,889,602"
PeRatio,"52.279","59.601","69.898","88.925","129.178","75.572","89.393","73.093","94.067","70.882","136.952","193.589"
ForwardPeRatio,"30.488","37.453","37.453","58.824","87.719","57.804","62.112","60.976","54.945","42.735","69.93","125"
PegRatio,"1.181","1.55","1.272","2.736","4.194","2.25","3.971","3.221",,,,
PsRatio,"13.133","14.735","13.295","21.793","32.073","22.592","20.901","14.713","12.212","9.138","12.485","21.168"
PbRatio,"6.248","7.637","7.894","13.17","19.956","14.025","14.006","10.911","9.633","6.79","9.888","14.658"
EnterprisesValueRevenueRatio,"11.062","12.873","10.373","17.415","26.212","17.721","15.647","10.16","7.641","4.255","4.516","1.095"
EnterprisesValueEBITDARatio,"43.443","68.011","43.233","59.961","97.671","58.767","61.779","40.68","37.116","18.081","20.269","5.232"
