name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,174,293,503","1,111,464,442","1,072,671,611","642,828,595","307,846,829","399,817,084","245,207,093"
EnterpriseValue,"1,439,388,526","1,384,313,514","1,262,352,760","825,478,637","468,118,987","474,217,426","376,988,670"
PeRatio,"17.22","11.667","11.361",,,,
ForwardPeRatio,"9.116",,"8.977","13.316","98.039","1,250","37.736"
PsRatio,"5.338","4.803","3.973","3.611","2.583","3.179","45.424"
PbRatio,"1.191","1.1","2.21","2.203","0.836","0.96","0.778"
EnterprisesValueRevenueRatio,"5.269","5.067","4.429","4.627","5.037","4.313","5.633"
EnterprisesValueEBITDARatio,"6.869","6.607","6.383","9.297","-2.314","-4.779","-16.425"
