name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"69,666,167,280","48,238,841,201","66,122,737,157","63,682,881,800","39,599,874,494","30,118,118,479","45,317,593,887","28,265,354,448","23,828,943,532","12,959,657,554","10,218,892,754","5,522,166,106","5,873,442,762","4,702,917,772","4,872,580,215","2,834,518,361","2,302,707,615","2,361,208,663","7,331,185,985","6,623,378,693","4,620,845,453","1,419,874,441","78,386,620","92,213,318"
EnterpriseValue,"54,797,718,253","35,713,566,475","54,871,071,040","52,026,825,137","33,041,611,860","25,932,817,510","39,968,225,860","24,254,736,765","20,427,343,673","9,838,774,395","7,456,006,340","5,355,373,088","5,708,950,544","4,545,952,628","3,844,976,271","2,011,947,607","2,050,685,542","2,248,697,266","7,039,548,365","6,448,215,806","4,516,879,681","1,366,575,986","25,088,165","5,257,470"
PeRatio,"17","15.613","36.345","29.375","35.758","28.405","22.829","24.927","31.586","17.955","16.568","9.566","14.557","16.826","18.026","12.311","14.579","40.224","37.721","134.794","122.231","379.136",,
ForwardPeRatio,"14.225","14.205","21.552","21.142","17.762","19.305","21.053","13.175","17.123","26.954","14.881","10.977","10.449","12.531",,,,,,,,,,
PegRatio,"2.23","0.998","1.051","2.135","0.953","2.659","1.463","0.539","0.633","2.79","1.322","0.173","0.641","0.748",,,,,,,,,,
PsRatio,"4.836","3.506","5.299","5.954","3.892","3.927","6.795","7.319","11.881","8.527","7.448","4.258","6.346","8.294","8.707","6.325","8.279","38.531","46.096","67.708","74.432","53.686","22.843","142.894"
PbRatio,"3.992","3.095","5.07","4.917","4.372","4.776","6.577","5.608","5.722","3.601","3.264","2.198","3.043","4.193","4.481","3.506","4.95","6.369","28.012","40.517","43.41","20.234","1.169","0.861"
EnterprisesValueRevenueRatio,"0.53","0.37","0.626","0.706","0.558","0.507","0.899","0.635","0.896","0.84","0.811","0.653","0.783","0.825","1.023","0.652","0.927","1.039","4.366","7.136","8.332","6.185","0.886","0.081"
EnterprisesValueEBITDARatio,"1.781","1.588","2.786","2.891","2.014","2.154","2.899","1.872","2.74","1.992","1.653","1.357","1.579","1.637","1.774","1.003","1.572","1.547","6.59","12.888","12.497","36.831","-0.118","-0.035"
