name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,09/30/2000,09/30/1999,09/30/1998
MarketCap,"2,971,780,008","3,118,829,254","2,895,331,119","3,434,709,281","4,191,155,616","4,638,995,455","13,266,113,217","3,521,926,004","3,114,878,970","3,750,647,671","3,341,662,318","2,240,451,110","3,520,146,384","4,900,248,518","3,311,457,616","1,496,259,089","4,380,495,361","3,939,492,681","2,537,734,166","2,157,763,108","1,722,666,715","442,971,441","1,283,632,797","4,257,447,738","5,254,226,688","5,857,061,000"
EnterpriseValue,"3,958,231,159","5,299,005,220","5,238,460,592","5,125,412,085","6,089,655,161","6,615,951,734","13,454,511,038","3,975,737,692","3,224,594,381","3,459,226,242","2,486,080,930","1,511,623,610","3,049,880,648","4,591,382,372","3,194,584,386","1,769,855,474","5,080,496,249","5,116,636,082","3,925,368,096","4,526,761,514","4,331,665,825","3,356,967,977","4,320,632,797","6,952,908,538","8,264,526,688","5,857,061,000"
PeRatio,"10.971",,,"20.421","71.184",,"19.068","17.965","10.543","9.029","7.072","4.094","6.184","10.681","8.937","5.357","15.575","22.481","5.318",,"14.255",,"652","14.41","14.824",
ForwardPeRatio,,,,,,,,,,,"4.496","3.22","5.319","10.406","7.092","9.158",,,,,,,,,,
PegRatio,,,,,,,,,,,"0.709","0.508","1.115","2.228","0.701","4.578",,,,,,,,,,
PsRatio,"4.582","1.153","0.815","1.047","1.954","1.475","2.208","1.105","1.113","1.004","0.852","0.497","0.863","1.325","1.029","0.487","1.52","1.751","1.439","1.422","1.342","0.375","0.421","1.334","1.667",
PbRatio,"1.793","0.601","0.465","0.641","1.039","2.34","10.154","3.142","2.597","2.374","1.812","1.105","2.109","3.119","2.314","1.286","4.554","5.935","3.571","12.122","4.307","1.838","0.542","1.567","1.897",
EnterprisesValueRevenueRatio,"0.006","0.007","0.006","0.006","0.013","0.019","0.131","0.066","0.08","0.104","0.091","0.068","0.165","0.314","0.262","0.167","0.56","0.689","0.687","1","1.149","0.835","0.612","2.155","2.597","1.846"
EnterprisesValueEBITDARatio,"0.01","0.158","0.014","0.017","0.037","0.079","0.333","0.152","0.312","0.379","0.31","0.219","0.489","0.932","0.796","0.59","1.665","2.227","6.785","2.444","2.172","1.769","1.592","4.749","5.477","3.673"
