name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"3,743,206,646","2,630,249,677","1,622,562,738","3,052,466,345","3,536,594,080","1,655,303,903"
EnterpriseValue,"3,271,061,646","2,215,161,677","976,352,738","2,626,178,345","3,259,775,080","1,311,478,903"
PeRatio,"21.091",,,,"17.775",
PsRatio,"587.897",,,"85.252",,
PbRatio,"5.977","6.661","2.651","6.541","12.98","4.907"
EnterprisesValueRevenueRatio,"600.525","406.676",,,"93.136",
EnterprisesValueEBITDARatio,"-9.583","-6.489","-3.488","-15.182","-70.903","-22.211"
