name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"853,586,993","608,220,402","422,411,740","361,806,191","113,397,406","408,457,633","324,572,392"
EnterpriseValue,"917,294,993","670,975,402","431,349,740","277,700,191","140,767,406","430,497,633","236,195,392"
PsRatio,"3.909","3.23","3.007","3.369","2","21.538",
PbRatio,"17.055",,"14.46","3.714","3.231","23.966","3.418"
EnterprisesValueRevenueRatio,"4.539","3.32","2.902","2.786","2.49","12.326",
EnterprisesValueEBITDARatio,"-21.94","-16.048","-7.104","-7.11","-0.972","-4.674","-5.143"
