name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"8,916,202,560","10,855,521,496","5,868,437,047","6,281,396,768","3,696,652,320","1,940,223,365","3,183,406,260","6,158,055,188","5,692,873,669","1,167,322,731","3,894,815,742","4,268,067,227","3,441,134,238","3,810,182,290","8,393,446,530","7,901,462,307","4,324,746,933","14,243,045,653","8,670,388,687","5,508,135,896","5,842,663,231","3,630,294,614","1,344,606,427","1,615,371,071","1,597,806,414","2,917,134,000","2,031,728,000","2,705,593,750","2,650,779,625","2,431,956,000","2,660,618,500","3,040,950,750","2,006,000,000","1,395,659,625"
EnterpriseValue,"10,307,202,560","11,984,521,496","6,589,437,047","8,778,396,768","7,124,652,320","4,276,223,365","4,341,406,260","7,363,055,188","7,327,873,669","3,491,322,731","6,135,815,742","7,511,067,227","6,809,134,238","7,473,182,290","11,548,446,530","10,047,462,307","6,745,746,933","17,099,045,653","8,613,388,687","5,713,135,896","6,392,663,231","5,473,294,614","2,535,606,427","2,934,371,071","2,712,806,414","3,813,134,000","2,514,728,000","3,213,593,750","3,796,779,625","3,674,956,000","4,176,618,500","4,544,950,750","4,283,000,000","3,383,659,625"
PeRatio,"11.14","10.485","2.065","2.046",,"3.214","4.775","50.271",,,"38.754",,,,,,"2.054","16.339","7.667","4.928","6.226",,"21.161",,"10.909","68.75","5.867","6.404","10.564","7.946","11.564",,,
ForwardPeRatio,"10.571","17.065","6.105","1.683",,,"4.146","14.663","25.189",,"9.158","18.051","13.369","10.661","19.455",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.201","0.395","0.085","1.777","3.893",,"-0.99",,,,,,,,,,,,,,,,,
PsRatio,"0.561","0.685","0.316","0.366","0.309","0.144","0.239","0.525","0.486","0.093","0.219","0.242","0.178","0.225","0.483","0.671","0.184","0.851","0.594","0.434","0.472","0.387","0.184","0.256","0.293","0.537","0.337","0.413","0.414","0.379","0.436","0.494","0.383","0.286"
PbRatio,"0.807","0.989","0.548","0.794","1.072","0.462","0.808","2.197","2.206","0.368","0.988","2.406","0.99","0.914","2.18","1.69","0.88","2.575","2.067","1.228","1.556","4.187","0.663","0.645","0.765","1.421","0.972","1.521","1.693","1.874","3.044","5.198","9.036","0.837"
EnterprisesValueRevenueRatio,"0.571","0.664","0.313","0.433","0.731","0.331","0.306","0.601","0.714","0.302","0.35","0.431","0.352","0.376","0.665","0.909","0.284","1.013","0.548","0.407","0.457","0.587","0.365","0.467","0.445","0.689","0.388","0.472","0.581","0.569","0.689","0.81","0.866","0.696"
EnterprisesValueEBITDARatio,"5.065","5.889","1.566","1.611","-18.554","13.975","2.892","7.163","22.828","-5.002","5.951","-5.859","7.729","8.322","24.676","-9.802","1.784","10.136","3.794","3.261","3.177","-17.887","5.164","-39.125","5.962","8.786","2.917","3.386","5.951","4.509","6.661","8.279","50.388","-9.296"
