name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"2,747,642,793","3,237,959,823","3,035,338,575","3,256,529,557","2,559,371,050","3,033,704,392","2,699,230,316","3,408,178,008","3,000,189,171","2,531,655,614","2,042,454,411","2,127,437,198","1,538,539,964","1,174,195,410","1,311,480,776","479,119,904","1,175,784,101","1,306,915,593","1,779,661,754","1,803,867,738","1,900,421,100","1,389,277,136","683,818,290","575,114,517","535,387,535","370,353,000","368,549,000","326,383,000","174,257,384","121,938,500","105,286,500","110,904,668","142,818,750","114,413,545","112,269,147"
PeRatio,"7.78","8.808","9.064","11.588","11.415","11.061","11.806","17.142","18.196","16.318","15.232","20.098","15.258","15.716",,,"23.75","10.768","15.545","18.526","21.802","19.653","14.123","13.657","14.217","12.202","14.964","16.15","11.824","11.314","13.235","14.093","14.098","11.35","11.35"
ForwardPeRatio,,,,,,,,"15.924","16.75","14.684","14.62","14.881","12.821","11.013","21.142",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.989","2.094","1.834","1.828","1.86","1.393","1.377","2.642",,,,,,,,,,,,,,,,,,,,
PsRatio,"3.401","3.974","4.086","5.426","4.329","4.894","4.69","6.785","6.915","6.344","5.417","5.436","4.181","3.192","3.899","1.1","3.746","4.007","6.102","7.239","8.192","7.283","5.72","5.388","5.433","4.375","4.956","4.793","2.98","2.383","2.314","2.562","3.406","3.109","3.387"
PbRatio,"1.004","1.227","1.226","1.322","1.078","1.351","1.275","1.733","1.688","1.462","1.301","1.491","1.126","0.95","1.111","0.452","0.909","1.345","1.971","2.401","2.654","2.243","2.375","2.338","2.615","2.068","2.352","2.402","1.472","1.328","1.265","1.378","1.887","1.68","1.877"
