name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"2,670,751,552","3,228,952,112","3,306,469,899","747,713,499","650,062,314","2,289,682,416","904,597,091","857,342,007","791,072,767","1,406,189,908","1,430,152,752","2,343,751,785","453,815,942","153,278,957","249,058,940"
EnterpriseValue,"3,283,126,552","4,629,912,112","5,280,021,899","3,665,191,499","3,501,325,314","5,186,861,416","3,518,407,091","3,468,741,007","2,553,407,767","3,278,148,908","2,445,867,752","2,067,680,785","509,109,942","262,146,306","324,060,440"
PeRatio,"3.784","5.088","10.242",,"3.464",,,,"20.591","7.786","28.032",,,,
ForwardPeRatio,"6.84","4.673","5.04","3.444","9.479","6.158",,"5.981","7.189","8.104",,"52.356","31.546",,
PegRatio,,,,,,,,,,,,"10.461","6.309",,
PsRatio,"1.984","2.312","2.738","1.313","0.67","2.893","0.943","1.197","1.342","2.147","5.82","7.467","2.552","1.763","4.065"
PbRatio,"0.94","1.321","1.553","0.397","0.304","1.166","0.58","0.613","0.582","0.992","1.172","1.711","1.094","0.581","0.941"
EnterprisesValueRevenueRatio,"2.386","3.089","4.339","6.901","3.504","7.977","6.217","7.374","4.291","4.663","9.044","11.218","4.412","3.667","8.353"
EnterprisesValueEBITDARatio,"3.201","4.362","7.644","33.643","6.006","18.685","28.606","65.654","10.224","9.313","25.636","77.172","1,798.975","23.923","26.287"
