name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
MarketCap,"764,022,688","631,890,168","905,555,046","738,311,356","1,048,789,159","217,819,050","338,902,913","667,877,888","607,998,023","581,761,545","794,618,675","663,546,191","371,562,614","325,212,267","510,556,865","220,933,402","101,001,926","856,397,066","507,514,066","297,651,149","403,661,122","486,468,036","132,249,971","89,146,264","40,532,865","16,791,529","8,779,320","25,245,500","17,014,536","20,215,404","956,160","5,908,500","9,146,000","10,760,000","11,829,125","16,572,000","18,244,750","11,898,750","23,797,500"
EnterpriseValue,"1,142,855,688","1,055,045,168","1,323,572,046","1,009,398,356","1,667,633,159","885,039,050","923,758,913","1,234,768,888","1,152,653,023","631,224,545","937,962,675","848,129,191","553,981,614","479,372,267","656,018,865","354,839,402","254,937,926","983,615,066","618,823,066","367,141,149","434,182,122","491,845,036","167,369,971","97,335,264","62,208,865","17,653,529","10,079,320","26,545,500","17,914,536","19,515,404","1,156,160","5,608,500","10,246,000","11,260,000","12,529,125","16,572,000","15,744,750","9,398,750","22,897,500"
PeRatio,,,,,,,,,,"97.714","59.25",,"16.559","20.083","41.158",,,"1,335","48.889","25.048","35.9","51.278","35","4,696.97","8.459","13.55","14.85","175",,"28.76",,,"35.417",,,,,,
ForwardPeRatio,,,"49.505","63.291",,,,"47.619","17.825","18.622","20.04","18.051","12.642","12.69","17.953",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.668","0.601","0.422","0.423","0.598",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.185","0.645","0.989","0.852","0.823","0.18","0.273","0.519","0.441","0.39","0.635","0.578","0.347","0.305","0.574","0.22","0.096","1.042","0.917","0.788","1.291","2.24","1.09","0.992","0.662","0.432","0.519","2.139","1.015","2.037",,"13.058","2.951","4.678","8.73","21.153","15.204","3.5","14.873"
PbRatio,"4.713","3.744","2.984","2.42","7.893","1.657","1.485","1.882","1.501","1.288","2.322","2.053","1.139","1.037","1.755","0.938","0.445","3.359","2.885","1.877","2.801","4.056","2.67","2.048","1.728","1.342","1.351","4.007","2.659","4.813","0.368","2.814","4.814","5.978","6.572","5.346","4.243","2.767","10.347"
EnterprisesValueRevenueRatio,"1.813","1.674","2.238","2.033","2.113","1.227","1.178","0.965","0.856","0.551","0.851","0.849","0.531","0.47","0.789","0.433","0.242","1.223","1.035","0.862","1.418","2.47","1.384","1.084","0.975","0.54","0.707","2.269","1.531","2.439","11.562","14.021","4.269","4.896","8.949","20.715","52.483","2.764","14.311"
EnterprisesValueEBITDARatio,"31.039","28.654","33.328","39.157","235.475","20.099","-11.264","-11.454","-141.935","25.936","18.431","46.69","9.27","8.771","12.727","19.368","10.444","50.825","17.588","15.725","19.455","31.992","17.966","19.711","16.243","8.726","8.318","53.091","44.786","21.684","-1.927","-8.012",,"-56.3","-25.058","-33.144","-19.681",,"228.975"
