name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"2,687,836,208","1,698,483,438","1,928,078,812","1,753,513,971","2,100,760,121"
EnterpriseValue,"2,571,991,208","1,701,237,438","2,012,174,812","1,789,919,971","2,138,796,121"
PeRatio,"21.903","19.008","655.25",,"203.275"
ForwardPeRatio,,"11.628","13.793","21.93","23.148"
PsRatio,"3.797","2.839","3.728","3.721","5.196"
PbRatio,"2.121","1.548","1.945","1.946","2.478"
EnterprisesValueRevenueRatio,"3.63","2.751","3.794","4.143","5.118"
EnterprisesValueEBITDARatio,"12.125","9.753","23.269","43.715","37.177"
