name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994
MarketCap,"5,392,674,542","3,525,925,836","2,524,829,619","2,769,499,583","2,682,280,430","2,508,206,464","3,412,245,740","3,692,358,654","3,084,844,547","2,684,309,147","4,589,095,826","5,276,628,976","6,249,474,827","3,832,774,685","5,560,462,101","5,319,533,571","2,612,913,823","4,817,033,835","4,025,694,097","4,501,547,636","3,426,493,969","1,615,155,869","397,246,011","453,673,851","153,210,955","234,404,943","288,031,680","300,033,000","212,591,712","210,425,600","218,264,480","200,928,000"
EnterpriseValue,"5,977,518,542","4,152,084,836","3,316,445,619","3,570,870,583","3,381,889,430","3,503,690,464","2,845,833,740","3,440,011,654","2,832,497,547","2,580,167,147","4,345,899,826","4,854,152,976","5,886,761,827","3,597,647,685","5,103,785,101","4,901,138,571","2,416,764,823","4,631,635,835","3,866,416,097","4,309,752,636","3,270,809,969","1,556,215,869","317,740,011","425,390,851","128,310,955","209,504,943","264,031,680","280,333,000","197,991,712","190,325,600","209,164,480","185,428,000"
PeRatio,"16.745","13.149","15.388","9.573",,"11.278","16.649","22.893","13.895","12.927","20.75","19.258","31.94","22.269","21.138","29.505","12.565","30.851","35.362","35.468","38.954","42.179","14.536","30.4","14.557","12.861","20.4","23.288","16.171","17.6","20.774","26.531"
ForwardPeRatio,"13.889","11.521","13.316","10.449","14.97","10","11.062","17.065","12.97","11.877","17.986","16.313","22.075","16.722","17.331",,,,,,,,,,,,,,,,,
PegRatio,"1.349","0.519","4.531","0.058","2.886","3.2","0.763","2.43","0.976","0.898","1.018","0.919","1.086","0.963","0.839",,,,,,,,,,,,,,,,,
PsRatio,"1.023","0.707","0.551","0.665","0.762","0.668","0.908","1.096","0.885","0.861","1.541","1.757","2.341","1.673","2.533","2.9","1.486","3.263","3.36","4.25","4.252","3.31","0.94","1.306","0.519","0.873","1.516","1.797","1.379","1.628","2.038","2.449"
PbRatio,"2.292","1.723","1.452","1.586","1.875","1.754","2.336","2.874","2.473","2.291","3.301","3.306","4.921","3.595","3.941","4.379","2.558","5.644","5.961","8.026","8.518","6.152","1.77","3.11","1.182","1.939","2.88","3.481","2.808","3.537","4.664","5.66"
EnterprisesValueRevenueRatio,"1.107","0.822","0.699","0.83","0.958","0.889","0.728","0.967","0.803","0.749","1.351","1.598","2.206","1.454","2.244","2.639","1.349","3.072","3.157","3.946","3.951","3.177","0.752","1.219","0.435","0.759","1.36","1.66","1.266","1.431","1.9","2.194"
EnterprisesValueEBITDARatio,"11.101","9.314","9.611","7.193","26.293","6.234","5.946","8.606","5.75","5.134","8.542","8.688","13.96","9.158","9.904","13.13","6.1","15.703","17.599","17.446","18.149","18.476","4.995","10.386","4.295","4.532","9.532","11.213","7.952","8.384","10.672","12.529"
