name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999
MarketCap,"5,695,757,512","5,702,359,290","4,911,771,948","8,156,697,617","5,534,801,194","5,859,597,474","6,289,999,754","7,090,304,136","5,861,273,770","7,293,644,762","6,711,726,896","5,635,765,853","3,862,675,430","3,192,024,558","3,403,835,513","2,394,469,815","2,745,821,492","4,743,322,568","2,913,116,395","2,292,061,681","837,503,509","830,101,443","607,340,244","339,682,993","467,880,654","238,836,688"
EnterpriseValue,"6,689,176,512","6,720,477,290","5,855,424,948","8,443,137,617","6,385,154,194","6,793,176,474","7,109,021,754","7,748,132,136","6,491,831,770","7,842,058,762","6,801,634,896","5,640,627,853","4,120,165,430","3,312,222,558","3,202,684,513","2,299,124,815","2,786,468,492","4,782,132,803","2,881,737,261","2,273,406,114","833,425,808","834,280,143","638,977,525","425,437,432","535,246,882","305,596,937"
PeRatio,"11.155","12.667","8.179","16.821",,"21.093","18.741","19.226","26.155","31.093","20.192","18.212","34.065","13.184","17.233","24.962","19.143","45.269","24.663","26.781","13.912","14.624","14.747","9.111","14.651","12.677"
ForwardPeRatio,"11.429","10.834","8.803","15.456","19.455","14.793",,"16.722","14.749","15.974","13.755","14.306","12.723","11.161",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.846","0.879","0.782","0.558",,,,,,,,,,,,
PsRatio,"1.864","1.878","1.561","2.977","2.861","2.092","2.313","2.742","2.565","3.068","2.903","2.685","2.069","1.831","2.613","2.306","2.217","5.086","4.094","3.524","1.572","1.793","1.632","1.02","1.687","0.919"
PbRatio,"2.912","2.856","2.648","4.352","3.764","3","3.224","3.422","2.811","3.62","3.488","3.474","2.866","2.371","3.059","2.619","3.38","7.641","5.672","5.456","2.559","3.172","3.571","2.163","3.864","2.492"
EnterprisesValueRevenueRatio,"2.093","2.103","1.807","2.889","3.223","2.406","2.444","2.817","2.511","3.247","2.882","2.582","2.115","1.919","2.442","2.214","2.23","4.959","3.723","3.481","1.564","1.937","1.671","1.329","1.751","1.343"
EnterprisesValueEBITDARatio,"9.003","9.045","8.131","10.857","-131.628","15.485","12.803","13.925","12.846","21.493","14.642","13.111","16.726","11.321","12.097","14.78","11.413","24.131","17.166","17.726","9.09","10.255","9.568","14.449","9.723","9.185"
