name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"743,695,658","518,959,927","990,895,733","2,062,518,762"
EnterpriseValue,"202,024,917","105,013,195","661,819,339","1,986,551,379"
PeRatio,"8.5","7.447","15.605",
ForwardPeRatio,,,,"23.474"
PegRatio,,,,"0.326"
PsRatio,"2.744","2.087","4.55","19.39"
PbRatio,"1.398","1.308","3.185","10.051"
EnterprisesValueRevenueRatio,"0.645","0.346","2.423","14.723"
EnterprisesValueEBITDARatio,"2.286","1.31","7.759","482.151"
